Arc_length vs Data,025_01months_DTI_antsBM,028_01months_DTI_antsBM,031_01months_DTI_antsBM,032_02weeks_DTI_antsBM,033_01months_DTI_antsBM,034_02weeks_DTI_antsBM,035_02weeks_DTI_antsBM,036_02weeks_DTI_antsBM,Atlas
-44.7134,0.000697323,0.000748063,0.000721322,0.000854329,0.000741336,0.000754305,0.000787486,0.000841112,0.00047711
-44.2134,0.000693364,0.000743281,0.000717753,0.000848701,0.000737196,0.000747333,0.000777187,0.000836292,0.000473218
-43.7134,0.000689641,0.000737291,0.000712215,0.000844652,0.000733785,0.00074361,0.000767436,0.0008334,0.00047096
-43.2134,0.000687228,0.000730771,0.00070649,0.000843638,0.000734032,0.000740222,0.00075612,0.000829838,0.00046978
-42.7134,0.000686888,0.000724979,0.00070197,0.000844649,0.000738214,0.000738229,0.000746232,0.000827561,0.000468544
-42.2134,0.000686961,0.000719884,0.000698469,0.000846221,0.000743917,0.000737408,0.000737396,0.000826115,0.000466418
-41.7134,0.000686793,0.00071637,0.000698186,0.000848594,0.000750065,0.000738835,0.000731337,0.000826779,0.000464508
-41.2134,0.000684554,0.000713356,0.000700079,0.000849414,0.0007535,0.000741106,0.000727187,0.000827819,0.000462873
-40.7134,0.000678499,0.000709184,0.000703251,0.000846501,0.000750299,0.000742244,0.000723725,0.000826447,0.00046172
-40.2134,0.000668422,0.000703247,0.00070622,0.000837779,0.000737485,0.000740117,0.000720862,0.000820007,0.000460993
-39.7134,0.000655996,0.000695798,0.000704953,0.000822635,0.000715938,0.000732026,0.000717868,0.000806651,0.000459995
-39.2134,0.000644506,0.000688664,0.000698318,0.000804689,0.000692126,0.000719221,0.000715246,0.000789339,0.000458821
-38.7134,0.000635972,0.000683591,0.000686684,0.000788621,0.000673179,0.000704572,0.000712776,0.000772132,0.000458193
-38.2134,0.000630528,0.000680607,0.000672711,0.000778204,0.000662758,0.000691558,0.000709635,0.000758393,0.000459263
-37.7134,0.000627901,0.00067889,0.000660845,0.000775135,0.000659714,0.000683642,0.000705985,0.000750101,0.000462903
-37.2134,0.000627923,0.000677776,0.00065456,0.000778278,0.000660438,0.000682268,0.000703534,0.000747281,0.000469239
-36.7134,0.000631267,0.000677542,0.000655274,0.000784969,0.000662302,0.000686568,0.000704387,0.000748721,0.000478026
-36.2134,0.000638067,0.000678935,0.000661863,0.000792489,0.00066479,0.000694449,0.000708997,0.000752809,0.000488386
-35.7134,0.000647317,0.000682968,0.000671673,0.000799286,0.000668508,0.000703292,0.000715707,0.000758082,0.000499405
-35.2134,0.000656683,0.000689842,0.000681627,0.000805194,0.000673355,0.000711051,0.000721718,0.000763629,0.00050998
-34.7134,0.00066366,0.000699314,0.000690413,0.000811221,0.000678739,0.000717239,0.000726012,0.000770158,0.000519306
-34.2134,0.000666545,0.000710358,0.000698415,0.000818026,0.000684606,0.000722173,0.000729712,0.000778837,0.000526673
-33.7134,0.000665546,0.000721571,0.000706343,0.000825552,0.000691279,0.000726211,0.000734382,0.000789628,0.00053184
-33.2134,0.000663073,0.000732214,0.000714667,0.000833484,0.000699279,0.00072946,0.000740845,0.000801855,0.000535354
-32.7134,0.000662044,0.000742272,0.000722701,0.000841506,0.000708327,0.000731449,0.000748752,0.00081441,0.00053837
-32.2134,0.00066454,0.000751848,0.000729587,0.000849184,0.000717355,0.000731752,0.000757499,0.00082593,0.000541994
-31.7134,0.000671635,0.000761122,0.000735806,0.00085609,0.000726102,0.000731361,0.000766968,0.000835611,0.000547233
-31.2134,0.000682816,0.000769872,0.000742395,0.000862279,0.000734972,0.000732246,0.000777198,0.000842821,0.000554318
-30.7134,0.000695791,0.000777589,0.000749744,0.000868102,0.000744153,0.000736506,0.000787331,0.000847055,0.000562741
-30.2134,0.00070779,0.000784799,0.00075728,0.000875056,0.00075317,0.000744886,0.000797001,0.000849246,0.000572238
-29.7134,0.00071569,0.000791764,0.000763621,0.00088424,0.000760069,0.00075593,0.000806102,0.000850986,0.000582036
-29.2134,0.00071888,0.000797827,0.000767871,0.00089523,0.000762842,0.000766415,0.000814737,0.000854063,0.000592089
-28.7134,0.000719158,0.000801712,0.000770305,0.000906254,0.000761008,0.000773352,0.000821945,0.000859139,0.000602433
-28.2134,0.000719229,0.000803122,0.00077194,0.000915456,0.000756804,0.000775507,0.000826028,0.000865222,0.000613505
-27.7134,0.000720572,0.000802988,0.000773456,0.000922309,0.000753518,0.000773368,0.000826784,0.000869921,0.000625699
-27.2134,0.000722837,0.000802882,0.0007749,0.000927706,0.000753282,0.000769096,0.000826351,0.00087213,0.000638878
-26.7134,0.000725259,0.000804076,0.000776387,0.000932911,0.000756319,0.000765919,0.000827748,0.000873454,0.000653131
-26.2134,0.000727842,0.000806392,0.000778248,0.000938716,0.000760878,0.000766595,0.000832814,0.000876212,0.000667839
-25.7134,0.000731005,0.000808423,0.000780401,0.000943747,0.000765512,0.000772391,0.000841407,0.000880962,0.000681615
-25.2134,0.00073522,0.000808655,0.000782449,0.000946208,0.000770169,0.000781018,0.000851882,0.000885595,0.000692516
-24.7134,0.000740741,0.000807902,0.000783382,0.000944988,0.000775391,0.000787968,0.000862423,0.000887387,0.000698673
-24.2134,0.000748052,0.000810586,0.000783378,0.00093996,0.000781382,0.000790627,0.00087071,0.000886025,0.00069908
-23.7134,0.00075836,0.000822358,0.000784629,0.000933149,0.000788777,0.000791095,0.000875179,0.000884185,0.000693689
-23.2134,0.000771304,0.000843802,0.000788371,0.000925693,0.000798624,0.000793793,0.000875345,0.000883533,0.00068202
-22.7134,0.000782633,0.000866083,0.000792386,0.000916943,0.000806795,0.000801181,0.000871103,0.000882538,0.000663794
-22.2134,0.000783557,0.000874472,0.000790986,0.000904643,0.000806651,0.000808199,0.000861159,0.000876531,0.000639713
-21.7134,0.000766027,0.000858639,0.000778772,0.00088637,0.000792776,0.000804768,0.000842428,0.000861444,0.000612745
-21.2134,0.000730581,0.000822051,0.000755895,0.000862846,0.00076648,0.000785938,0.000814661,0.000838533,0.000588457
-20.7134,0.000687706,0.000779619,0.0007284,0.000839155,0.000737929,0.000756285,0.000783738,0.000813598,0.000572313
