Arc_length vs Data,025_01months_DTI_antsBM,028_01months_DTI_antsBM,031_01months_DTI_antsBM,032_02weeks_DTI_antsBM,033_01months_DTI_antsBM,034_02weeks_DTI_antsBM,035_02weeks_DTI_antsBM,036_02weeks_DTI_antsBM,Atlas
-19.5525,0.00083751,0.000928583,0.00102577,0.00109678,0.000983784,0.000903339,0.000816076,0.00116335,0.000731441
-19.0525,0.000835843,0.000921158,0.0010202,0.00110483,0.0009852,0.000897529,0.000818791,0.00115281,0.000729575
-18.5525,0.000833653,0.00090584,0.00100717,0.00111165,0.000983508,0.00089279,0.000822158,0.00114204,0.000727736
-18.0525,0.000834239,0.000891674,0.000986187,0.00111629,0.000988863,0.000890457,0.000825751,0.00112382,0.00072265
-17.5525,0.000838426,0.000882424,0.000959259,0.0011129,0.00100147,0.000896801,0.000827962,0.00110255,0.000714041
-17.0525,0.000845899,0.000878994,0.000930094,0.00109419,0.00102207,0.000914507,0.000827308,0.00107902,0.000702128
-16.5525,0.00085884,0.00087948,0.000908985,0.00105906,0.00105714,0.000945579,0.000823417,0.00105429,0.000687631
-16.0525,0.00087899,0.000879103,0.000910522,0.00102176,0.00110647,0.000981082,0.000817378,0.00103331,0.000674687
-15.5525,0.000908397,0.00087347,0.000937265,0.000996526,0.00116444,0.00100803,0.000812244,0.00101699,0.00066638
-15.0525,0.000948088,0.000849907,0.000967629,0.000990656,0.00121909,0.00101848,0.000810787,0.00100461,0.000663312
-14.5525,0.000993152,0.000806138,0.000978479,0.00100084,0.00125293,0.00100945,0.000813808,0.000995937,0.000664257
-14.0525,0.00103309,0.000756591,0.000957801,0.00101294,0.00125169,0.000985231,0.000820082,0.000988587,0.000667168
-13.5525,0.00105746,0.000723732,0.000915977,0.00102171,0.00121797,0.000950907,0.000828116,0.000978775,0.000670767
-13.0525,0.00105803,0.000703053,0.000876831,0.00102605,0.00116126,0.000909198,0.000836755,0.000963913,0.000674215
-12.5525,0.00103015,0.000703924,0.000849595,0.00102557,0.00109029,0.000864736,0.000844555,0.000941195,0.000677033
