Arc_length vs Data,025_01months_DTI_antsBM,028_01months_DTI_antsBM,031_01months_DTI_antsBM,032_02weeks_DTI_antsBM,033_01months_DTI_antsBM,034_02weeks_DTI_antsBM,035_02weeks_DTI_antsBM,036_02weeks_DTI_antsBM,Atlas
-28.5681,0.000754628,0.000828483,0.000804105,0.000923085,0.000810619,0.000820992,0.000773332,0.000885789,0.000689453
-28.0681,0.000749047,0.000816875,0.00079267,0.000918662,0.000801816,0.000811211,0.000771126,0.00088175,0.000685772
-27.5681,0.000741899,0.00080504,0.000782918,0.000914539,0.000793794,0.000802653,0.000768967,0.000875872,0.000681828
-27.0681,0.000732932,0.000793213,0.00077144,0.000909581,0.000785652,0.000797156,0.000765319,0.000868499,0.000676647
-26.5681,0.000722887,0.00078354,0.00075937,0.00090373,0.000776954,0.000793838,0.000762163,0.00086032,0.000669598
-26.0681,0.000712019,0.0007759,0.000749315,0.000897465,0.000768076,0.00079182,0.000760056,0.000852427,0.000661126
-25.5681,0.000700071,0.000768242,0.00074203,0.00089199,0.000758592,0.000789613,0.00075926,0.000846352,0.000651024
-25.0681,0.000687818,0.000759095,0.000738626,0.000888773,0.000748394,0.000784617,0.000760416,0.000842893,0.000639653
-24.5681,0.000677744,0.000748454,0.000738291,0.000889231,0.000739181,0.000776188,0.00076332,0.000840345,0.000628749
-24.0681,0.00067162,0.000737438,0.000736796,0.000891733,0.000731967,0.000765304,0.000766989,0.000835031,0.000618298
-23.5681,0.000668563,0.000727048,0.000731335,0.00089222,0.000726839,0.00075433,0.000770408,0.000824812,0.000607067
-23.0681,0.00066517,0.000715562,0.000722015,0.000887147,0.000721782,0.000745126,0.000771393,0.000809855,0.000593163
-22.5681,0.000657889,0.000701852,0.000710485,0.000875128,0.000714392,0.000736288,0.000766643,0.0007918,0.000575069
-22.0681,0.000644651,0.000688506,0.000697345,0.000856779,0.000702171,0.000726137,0.000754889,0.000771895,0.000553024
-21.5681,0.000627408,0.000679029,0.000680319,0.00083588,0.000685742,0.000713516,0.000737003,0.000753,0.000528986
-21.0681,0.000609701,0.000674637,0.000658103,0.000817275,0.000668588,0.000698906,0.000716746,0.000738426,0.00050544
-20.5681,0.000594533,0.000671874,0.000633024,0.000805137,0.000653657,0.000684172,0.000697896,0.000730012,0.000483851
-20.0681,0.000584102,0.000666792,0.000611073,0.000800963,0.000643211,0.000670691,0.000682177,0.000725966,0.000464737
