Arc_length vs Data,025_01months_DTI_antsBM,028_01months_DTI_antsBM,031_01months_DTI_antsBM,032_02weeks_DTI_antsBM,033_01months_DTI_antsBM,034_02weeks_DTI_antsBM,035_02weeks_DTI_antsBM,036_02weeks_DTI_antsBM,Atlas
-29.464,0.000639626,0.000677256,0.000600429,0.000837815,0.000677328,0.000651408,0.000789035,0.000781279,0.000738152
-28.964,0.000639178,0.000684091,0.000592298,0.000840389,0.000681215,0.000662146,0.000792393,0.0007868,0.000742948
-28.464,0.000639224,0.000690223,0.000589228,0.000841035,0.00068288,0.000668183,0.000791179,0.000787282,0.000748657
-27.964,0.000640433,0.000696187,0.000593041,0.000840437,0.000683877,0.00067105,0.000786865,0.000784297,0.000753708
-27.464,0.00064297,0.000700941,0.00060158,0.000838905,0.000684594,0.000670902,0.000778965,0.000778043,0.000758906
-26.964,0.000646535,0.000704663,0.000612245,0.000837276,0.000685039,0.000667843,0.000767435,0.000770409,0.00076327
-26.464,0.000651215,0.000706851,0.000623432,0.000835096,0.000685603,0.000662981,0.000754729,0.00076309,0.000766397
-25.964,0.00065735,0.000708117,0.000634127,0.000832252,0.000686175,0.000659273,0.000744459,0.00075713,0.000767956
-25.464,0.000665503,0.000710185,0.000645363,0.000830404,0.000684951,0.000659789,0.000740019,0.000754288,0.00076761
-24.964,0.000675714,0.00071331,0.000658817,0.000831194,0.000681747,0.000664897,0.00074212,0.00075287,0.000766755
-24.464,0.000686894,0.000718547,0.000673133,0.000835536,0.000679026,0.000673808,0.000747922,0.00075134,0.00076473
-23.964,0.000697448,0.000725925,0.000684684,0.000842214,0.00067879,0.000684601,0.00075328,0.000750414,0.000761513
-23.464,0.000705723,0.000733177,0.000690598,0.000848172,0.000682822,0.000695449,0.000756306,0.00075106,0.000756625
-22.964,0.000711683,0.000737506,0.000690803,0.000852204,0.000690314,0.000706077,0.000757999,0.000754891,0.000748621
-22.464,0.000715365,0.000736536,0.00068685,0.000854776,0.000698008,0.000716136,0.000759469,0.000762005,0.000739244
-21.964,0.000717519,0.00073042,0.000681295,0.000856125,0.000703577,0.000725282,0.000760135,0.000770992,0.000728892
-21.464,0.000719321,0.000721942,0.000676621,0.000855888,0.000706358,0.000733115,0.000757668,0.000781567,0.000717814
-20.964,0.000721379,0.000714311,0.00067467,0.000853847,0.000707734,0.000739223,0.000751129,0.000794661,0.000706952
-20.464,0.000723609,0.000709541,0.000675934,0.000851065,0.000710487,0.000742553,0.000743166,0.000809923,0.000695568
-19.964,0.000724401,0.000708807,0.000679668,0.000849689,0.000715791,0.00074274,0.000738068,0.000823768,0.000684205
-19.464,0.000721687,0.000711641,0.000684809,0.000851761,0.000721978,0.000740254,0.000738126,0.000832528,0.000673578
-18.964,0.000714923,0.000716446,0.000690459,0.000857048,0.000727192,0.000735722,0.000742283,0.000834653,0.000663919
-18.464,0.000705596,0.000722734,0.000696971,0.000863789,0.000731529,0.0007306,0.000748216,0.00083151,0.000656094
-17.964,0.000697069,0.000731841,0.000703898,0.000869849,0.000737127,0.000726756,0.000755039,0.000828447,0.000650359
-17.464,0.000693294,0.000743145,0.00070843,0.000872796,0.000745523,0.000724558,0.000762421,0.000832229,0.000646773
-16.964,0.000693972,0.000752046,0.000706908,0.000869715,0.000754605,0.000722493,0.000768557,0.000846575,0.000645329
-16.464,0.000693291,0.000752467,0.000698015,0.000859559,0.000759969,0.000719834,0.000770716,0.000870565,0.000645082
-15.964,0.000687819,0.000743099,0.00068536,0.000844575,0.000757974,0.000717335,0.000767897,0.0008973,0.00064484
-15.464,0.000679292,0.00072967,0.000675307,0.000830002,0.000750421,0.000716235,0.000762334,0.000917002,0.000644228
-14.964,0.00067322,0.000719563,0.000671795,0.000821129,0.000743314,0.000716976,0.000757263,0.00092504,0.000644008
-14.464,0.000674617,0.000717684,0.000674912,0.000818717,0.000742991,0.000718538,0.000754869,0.000920907,0.000645904
-13.964,0.000680934,0.000723175,0.000680617,0.000821005,0.000750178,0.000720698,0.000755079,0.000907394,0.000650987
-13.464,0.000686426,0.000733247,0.00068482,0.000826069,0.000759424,0.000724506,0.000756925,0.000889697,0.000658897
-12.964,0.000687904,0.000745214,0.000685801,0.00083297,0.000765622,0.000730458,0.000759661,0.000873174,0.000668905
-12.464,0.000685098,0.000755952,0.000683566,0.00084088,0.000765988,0.000736625,0.000761626,0.000863486,0.000679502
-11.964,0.000679165,0.0007624,0.000680097,0.000847938,0.000760661,0.000738723,0.000761252,0.00086373,0.000689375
-11.464,0.000671454,0.000762008,0.000677516,0.00085204,0.000750803,0.00073429,0.000759532,0.000872449,0.000697456
