Arc_length vs Data,025_01months_DTI_antsBM,028_01months_DTI_antsBM,031_01months_DTI_antsBM,032_02weeks_DTI_antsBM,033_01months_DTI_antsBM,034_02weeks_DTI_antsBM,035_02weeks_DTI_antsBM,036_02weeks_DTI_antsBM,Atlas
-20.1959,0.000690824,0.000748054,0.000715912,0.00083312,0.000743051,0.000705068,0.000792285,0.000796822,0.00071179
-19.6959,0.000693259,0.000754286,0.000719434,0.000824757,0.000744392,0.000707997,0.000795184,0.000807741,0.000701274
-19.1959,0.000698032,0.000756927,0.000718388,0.000822675,0.000741149,0.000709589,0.000792849,0.000811267,0.000694122
-18.6959,0.00070478,0.000756159,0.00071503,0.000824547,0.000737382,0.000711534,0.000785934,0.000808717,0.000690135
-18.1959,0.000714467,0.000752873,0.000716146,0.000831608,0.000736738,0.000718297,0.000777809,0.000803757,0.000692459
-17.6959,0.000728685,0.000750015,0.000728616,0.000844338,0.000743585,0.000734488,0.000773662,0.000800425,0.000705197
-17.1959,0.000749806,0.000755748,0.000762008,0.000861891,0.000763034,0.000766541,0.000782981,0.000808673,0.000734617
-16.6959,0.000775192,0.000779418,0.00081828,0.000881104,0.000793492,0.000814572,0.000815305,0.00084057,0.000779921
-16.1959,0.000798622,0.000817508,0.000878694,0.000899008,0.000822033,0.000867268,0.000861252,0.000890154,0.000827738
-15.6959,0.000811882,0.000856225,0.000921291,0.000915033,0.000837972,0.000910743,0.000900761,0.000940025,0.000864676
-15.1959,0.000808498,0.000880485,0.000933012,0.00092758,0.00083896,0.000933506,0.000915706,0.000972613,0.000884087
-14.6959,0.000787949,0.000883293,0.000913872,0.000932211,0.000829616,0.000931549,0.000899119,0.000981361,0.000888143
-14.1959,0.000757586,0.00086687,0.000876527,0.000925416,0.000816684,0.000910625,0.000856978,0.000972883,0.000885477
-13.6959,0.00073034,0.000839003,0.000837815,0.00091016,0.0008017,0.000882717,0.000804374,0.000958742,0.000882439
-13.1959,0.000715961,0.000809196,0.000811598,0.000894092,0.000782665,0.000858251,0.000759927,0.000945196,0.000877769
-12.6959,0.000713472,0.000786969,0.000802974,0.000882193,0.00075991,0.00084076,0.00073754,0.000931843,0.000865847
-12.1959,0.000714272,0.000775201,0.000803705,0.000873582,0.000739122,0.000825653,0.000738957,0.000916817,0.000843986
-11.6959,0.000709405,0.00076886,0.000798544,0.000862897,0.000724492,0.0008056,0.000753073,0.00089558,0.000813717
-11.1959,0.000697825,0.000760879,0.000777786,0.000848135,0.000715231,0.000778382,0.000764271,0.000868636,0.000780824
-10.6959,0.000685621,0.000748391,0.000746201,0.000832878,0.000707106,0.000747699,0.000764023,0.000841313,0.000750385
-10.1959,0.000677656,0.000735812,0.00071834,0.000822003,0.000697717,0.000722569,0.000755907,0.000818807,0.000726054
-9.69592,0.00067517,0.000727797,0.000705839,0.00081729,0.000689807,0.000709493,0.000748789,0.000805155,0.000709565
-9.19592,0.00067748,0.000724828,0.000709248,0.000817215,0.000687425,0.000707468,0.000749352,0.000799133,0.000700304
-8.69592,0.000683287,0.000725354,0.000720753,0.00081968,0.000690239,0.00071102,0.000757956,0.000797097,0.000697539
-8.19592,0.00069119,0.00073069,0.000732613,0.000822959,0.00069422,0.000714556,0.000769542,0.000797621,0.000700412
-7.69592,0.000698228,0.000743155,0.000740981,0.000826018,0.000695812,0.000714374,0.000779144,0.000801034,0.000708618
-7.19592,0.000702069,0.0007626,0.000746185,0.000828538,0.000694298,0.000708918,0.000785274,0.000806347,0.000721567
-6.69592,0.000703179,0.000785302,0.000749416,0.000830884,0.00069296,0.000702379,0.000791867,0.000811797,0.000737588
-6.19592,0.00070587,0.000805427,0.000751412,0.00083473,0.000698338,0.000706049,0.000806133,0.000817462,0.000755091
-5.69592,0.000718574,0.00082186,0.000752182,0.000843418,0.000716723,0.000728133,0.000835086,0.000826429,0.000774152
-5.19592,0.000752339,0.000840013,0.000754846,0.000861626,0.000750476,0.00077304,0.000885519,0.000842737,0.000797901
-4.69592,0.000815529,0.000866187,0.000765933,0.000890617,0.000796821,0.000836321,0.000961489,0.000871622,0.00083082
-4.19592,0.000908462,0.000902034,0.00079045,0.000928889,0.000851871,0.00090793,0.0010625,0.00091634,0.000876668
-3.69592,0.00101812,0.000946651,0.000830698,0.000972283,0.000909657,0.000982137,0.00118148,0.000974866,0.000933775
-3.19592,0.00112246,0.00100061,0.000884057,0.00101352,0.000962718,0.00105459,0.00130781,0.00103923,0.000996853
-2.69592,0.00120026,0.00106886,0.000938977,0.00104476,0.00100257,0.00111424,0.00142418,0.00109571,0.00105382
-2.19592,0.00124177,0.00114614,0.000981769,0.0010616,0.00102281,0.0011466,0.001514,0.00112925,0.00109449
-1.69592,0.00125259,0.0012048,0.00100279,0.00106238,0.00101837,0.00114441,0.00156995,0.00113022,0.0011113
-1.19592,0.0012457,0.00122943,0.00100204,0.00105212,0.000997729,0.00111907,0.00159347,0.00110972,0.00110716
-0.695923,0.00123337,0.00122088,0.000989239,0.00103769,0.000971035,0.00108514,0.00159821,0.00108014,0.00109366
-0.195923,0.00120908,0.00115947,0.000955462,0.00100694,0.000927398,0.00103421,0.00158825,0.00103148,0.00106232
0.304077,0.00118057,0.00107916,0.000911637,0.000969398,0.000894186,0.000980703,0.0015632,0.000990334,0.00102528
0.804077,0.00116283,0.00102005,0.000883012,0.000949043,0.000888978,0.000943645,0.00153019,0.000978013,0.00100089
1.30408,0.00115156,0.000980631,0.000869701,0.000943863,0.000893592,0.000927355,0.00149621,0.000989664,0.00098308
1.80408,0.0011393,0.000940608,0.000857951,0.000941971,0.000898253,0.000914317,0.00145086,0.00101951,0.0009614
2.30408,0.0011195,0.000910363,0.000851367,0.000944179,0.000902663,0.000905342,0.00139745,0.00105964,0.000937632
2.80408,0.00108393,0.000895682,0.000848119,0.000946856,0.000903436,0.000898801,0.00134133,0.00109001,0.00090975
3.30408,0.00102296,0.000888242,0.0008397,0.000946142,0.000898217,0.000886508,0.00127666,0.00109302,0.000877722
3.80408,0.000934073,0.000878044,0.000820577,0.000941527,0.0008852,0.000865426,0.00120292,0.00106495,0.000841733
4.30408,0.000830389,0.000861113,0.000789785,0.000930042,0.000861494,0.000832337,0.00112147,0.00101832,0.000804422
4.80408,0.000732694,0.000837627,0.000750949,0.00091082,0.000831723,0.00078767,0.00103656,0.000969021,0.000770013
5.30408,0.000659765,0.000810164,0.0007103,0.000885255,0.000802641,0.000740225,0.000954796,0.000928565,0.00074079
5.80408,0.000617998,0.000780928,0.000672442,0.000857916,0.000778746,0.000701367,0.000880742,0.000901172,0.000717732
6.30408,0.000601106,0.000752988,0.000640225,0.000834278,0.000760744,0.000675444,0.000819014,0.000881705,0.000699462
6.80408,0.000596778,0.000729398,0.000617706,0.000816572,0.000746154,0.000660325,0.000772874,0.000864235,0.000684791
7.30408,0.000600387,0.000711529,0.000606694,0.000803767,0.000733349,0.000653569,0.000741913,0.000845789,0.000672207
7.80408,0.000608674,0.000699363,0.000605006,0.00079323,0.000721112,0.000654032,0.000724451,0.000828832,0.000660926
