Arc_length vs Data,025_01months_DTI_antsBM,028_01months_DTI_antsBM,031_01months_DTI_antsBM,032_02weeks_DTI_antsBM,033_01months_DTI_antsBM,034_02weeks_DTI_antsBM,035_02weeks_DTI_antsBM,036_02weeks_DTI_antsBM,Atlas
-28.7688,0.000543119,0.00061973,0.000565864,0.000729916,0.000581793,0.000592782,0.000706925,0.000644107,0.000666335
-28.2688,0.000540791,0.000597207,0.000556608,0.000717796,0.000565155,0.00057989,0.000700869,0.000626072,0.000641713
-27.7688,0.000539608,0.000577323,0.000548739,0.000708954,0.000549632,0.000567852,0.000693548,0.000609322,0.000620373
-27.2688,0.000538236,0.00055557,0.000539217,0.000698656,0.000532231,0.000553125,0.000682302,0.000589317,0.000594331
-26.7688,0.000538406,0.000537232,0.000531524,0.000689969,0.000516528,0.000539757,0.000668552,0.000570499,0.000570034
-26.2688,0.000541675,0.000527388,0.000528582,0.000684121,0.000506902,0.000532272,0.000655926,0.000559479,0.000552625
-25.7688,0.000548622,0.000524107,0.000531488,0.000680496,0.000503223,0.000530868,0.000645867,0.000558885,0.000541435
-25.2688,0.000558338,0.000524723,0.000539657,0.000679328,0.000504743,0.000534665,0.000639728,0.000569234,0.000535462
-24.7688,0.000569861,0.000528742,0.000551161,0.000681552,0.000512473,0.000542795,0.000638901,0.000589702,0.000534409
-24.2688,0.000581484,0.000536122,0.00056261,0.000688411,0.000525767,0.000553948,0.000644019,0.000615622,0.000538567
-23.7688,0.000593042,0.000547049,0.000571885,0.000699565,0.000542161,0.000566421,0.000655385,0.000641881,0.000547143
-23.2688,0.000607422,0.000562851,0.000582482,0.000715461,0.000559578,0.000581628,0.000672184,0.000667563,0.000560472
-22.7688,0.000625615,0.000584491,0.00059771,0.000736334,0.000576743,0.00060155,0.000693258,0.000694181,0.000577635
-22.2688,0.000648426,0.000613685,0.000621393,0.00076455,0.000595583,0.000630353,0.000718899,0.000724834,0.000598458
-21.7688,0.000675794,0.000652764,0.000656581,0.000804377,0.000620039,0.000672292,0.000750937,0.000760703,0.000623511
-21.2688,0.000705856,0.000698743,0.000704075,0.000854801,0.000653612,0.000726556,0.000790649,0.000798161,0.000652198
-20.7688,0.000736464,0.000743144,0.000763167,0.000910534,0.000696614,0.000785116,0.00083777,0.000831041,0.000684148
-20.2688,0.000765841,0.000776231,0.000828728,0.00096272,0.000744167,0.00083635,0.000888283,0.000852554,0.000717779
-19.7688,0.000797028,0.00079303,0.000897993,0.00100641,0.00078892,0.000872265,0.000937662,0.000863439,0.000751492
-19.2688,0.000835936,0.000796003,0.000961973,0.00103788,0.000824935,0.000889347,0.000982923,0.000867204,0.000781588
-18.7688,0.000887268,0.000794521,0.00101376,0.00105974,0.000852366,0.000895825,0.00102785,0.000869377,0.000805809
-18.2688,0.000950706,0.000797259,0.00105176,0.00107714,0.000874189,0.000899868,0.00107815,0.000872969,0.000824326
-17.7688,0.00102207,0.000809379,0.00107498,0.00109236,0.0008967,0.000909778,0.00113152,0.000877186,0.000838657
-17.2688,0.00109038,0.000830232,0.00108875,0.00110802,0.00092171,0.000926886,0.00117898,0.000881592,0.000851344
-16.7688,0.00114788,0.000858138,0.00109762,0.0011254,0.000952587,0.00094789,0.00121332,0.000886789,0.000864486
-16.2688,0.0011905,0.000891933,0.00110297,0.00115001,0.000990703,0.000973152,0.00124033,0.000891449,0.000881858
-15.7688,0.00121889,0.000931932,0.00110989,0.00118445,0.00102897,0.001004,0.00127028,0.000895237,0.000906379
-15.2688,0.00124035,0.000981161,0.001125,0.00122648,0.0010673,0.00104833,0.00131859,0.000899587,0.000941245
-14.7688,0.00126237,0.00103807,0.00115278,0.00126692,0.00110959,0.0011084,0.00139439,0.000910391,0.000987407
-14.2688,0.00128327,0.00110003,0.00119269,0.00129538,0.00116486,0.00118369,0.00149737,0.000935536,0.00104547
-13.7688,0.00129835,0.0011633,0.00123795,0.00130847,0.00123406,0.00126893,0.00162881,0.000974087,0.00111319
