Arc_length vs Data,025_01months_DTI_antsBM,028_01months_DTI_antsBM,031_01months_DTI_antsBM,032_02weeks_DTI_antsBM,033_01months_DTI_antsBM,034_02weeks_DTI_antsBM,035_02weeks_DTI_antsBM,036_02weeks_DTI_antsBM,Atlas
-15.2645,2.54341e-07,0.000311406,0.000408301,0.000531847,0.000473052,0.000420113,0,1.58231e-05,4.39534e-07
-14.7645,5.90032e-07,0.000602831,0.00053361,0.000799356,0.000992978,0.000789625,2.63849e-07,0.00010523,1.17346e-06
-14.2645,2.46338e-06,0.00101817,0.0006588,0.00109453,0.00152,0.001275,4.36303e-06,0.000340605,2.76107e-06
-13.7645,7.65851e-06,0.00137474,0.000746252,0.00127761,0.00191359,0.00169159,1.51636e-05,0.000520522,4.80975e-06
-13.2645,1.24279e-05,0.00159353,0.000840291,0.00145376,0.00199849,0.00188016,3.63561e-05,0.000548374,6.19878e-06
-12.7645,2.92564e-05,0.00171837,0.000983138,0.00168603,0.0019939,0.00195145,5.39809e-05,0.000591804,7.93154e-06
-12.2645,0.000119682,0.00178428,0.00112727,0.00187721,0.00195963,0.00199692,6.58475e-05,0.000721127,9.96355e-06
-11.7645,0.000278102,0.00183342,0.00124276,0.00200617,0.001878,0.00200483,6.80936e-05,0.000965302,1.15779e-05
-11.2645,0.000466103,0.00180926,0.00129606,0.00197462,0.00174131,0.00191328,5.99616e-05,0.00121481,1.27343e-05
-10.7645,0.000620745,0.00170391,0.00127206,0.00180064,0.00154377,0.00172712,6.61586e-05,0.00135535,1.43831e-05
-10.2645,0.000681391,0.00154977,0.00121036,0.00157599,0.00133003,0.00149462,9.4119e-05,0.00137769,1.87177e-05
-9.76446,0.000665543,0.00136279,0.00112499,0.00134889,0.00114278,0.00125983,0.000137619,0.00130372,2.91884e-05
-9.26446,0.000619402,0.00117703,0.00101726,0.00115807,0.00101498,0.00106691,0.000183718,0.0012039,5.21886e-05
-8.76446,0.000590576,0.00101913,0.000903548,0.00101496,0.000943718,0.000923687,0.000217754,0.00111879,9.54261e-05
-8.26446,0.000597805,0.000897271,0.000798543,0.000922631,0.000893073,0.000824006,0.000232732,0.00104421,0.000160633
-7.76446,0.000620279,0.000809447,0.000714283,0.000865363,0.000830974,0.000758608,0.000232881,0.000978098,0.000241082
-7.26446,0.000632945,0.000749083,0.000655843,0.00082415,0.000746978,0.000710838,0.000221509,0.000917333,0.000323461
-6.76446,0.000629339,0.000713386,0.000624022,0.000796967,0.000672624,0.000679799,0.000201672,0.000864193,0.000391551
-6.26446,0.000615011,0.00069512,0.000613714,0.000787122,0.000632925,0.000662003,0.000181599,0.000823739,0.00043541
-5.76446,0.000594564,0.000684994,0.000614239,0.000792375,0.000625386,0.000651883,0.000163127,0.000793852,0.000453812
-5.26446,0.000568783,0.000672367,0.000611467,0.000801619,0.000630809,0.000642628,0.00014794,0.000766464,0.000452074
-4.76446,0.000543231,0.000651542,0.000599545,0.000802821,0.00063028,0.000629059,0.000137199,0.000735799,0.000438303
-4.26446,0.000526668,0.000622368,0.000579636,0.0007921,0.000617439,0.000610485,0.000126378,0.000701619,0.00041979
-3.76446,0.000523772,0.0005916,0.000558716,0.000771401,0.000597412,0.000590376,0.000118717,0.000668187,0.000401899
-3.26446,0.00053002,0.000569548,0.000546145,0.000746291,0.000581896,0.000572794,0.000117144,0.000642196,0.000388605
-2.76446,0.000537827,0.000564434,0.000547511,0.000719008,0.000580347,0.000561901,0.000120856,0.000630286,0.000381805
-2.26446,0.000543183,0.000578584,0.000562722,0.000695952,0.000594689,0.000559267,0.000136496,0.000634137,0.000381445
-1.76446,0.000546301,0.000604096,0.000583952,0.000683158,0.000616261,0.000564593,0.000167733,0.000648481,0.000385502
-1.26446,0.00055001,0.000627591,0.000601219,0.000681925,0.00063247,0.000576334,0.000193599,0.000663199,0.000392224
-0.764459,0.000554348,0.000639979,0.000609633,0.00068722,0.000637828,0.000590338,0.000218172,0.000670057,0.000400666
-0.264459,0.000559119,0.000640408,0.000609595,0.000690548,0.000635426,0.000604502,0.00024103,0.000667512,0.000411724
0.235541,0.0005626,0.000632602,0.000600243,0.000683636,0.000627671,0.000606946,0.000307786,0.000657097,0.000426217
0.735541,0.000564918,0.000622566,0.000583981,0.000668198,0.000616592,0.000593895,0.000414939,0.000643933,0.000443101
1.23554,0.000567146,0.000613687,0.000571007,0.000654161,0.000606714,0.000576745,0.000508554,0.000635024,0.000460353
1.73554,0.000570009,0.000605258,0.000568338,0.000646296,0.000598917,0.000563641,0.000586582,0.000631584,0.000481178
2.23554,0.000573018,0.000598895,0.000578343,0.000648427,0.000596404,0.000560449,0.000613073,0.000636634,0.0005028
2.73554,0.000575172,0.000595772,0.000593782,0.000656663,0.000598992,0.000562097,0.00061872,0.000647007,0.000522054
3.23554,0.000574093,0.000595203,0.000603358,0.000663395,0.000601686,0.00055921,0.000620722,0.000656964,0.000535607
3.73554,0.000569904,0.000595351,0.000602366,0.000664797,0.000601656,0.000549817,0.000615457,0.00066261,0.000541595
4.23554,0.000565608,0.000595639,0.000596213,0.000662804,0.000600191,0.000539615,0.000606361,0.000663962,0.000541753
4.73554,0.000562724,0.000597183,0.000590239,0.000661725,0.000598994,0.000532737,0.000599798,0.00066305,0.000539356
5.23554,0.000563042,0.000601259,0.000587653,0.000664645,0.000600608,0.000531834,0.000599249,0.000662317,0.00053644
5.73554,0.00056739,0.000607536,0.000589574,0.000672304,0.00060638,0.000537995,0.000603784,0.000664352,0.000532736
6.23554,0.00057415,0.000613815,0.00059549,0.000684218,0.000615818,0.000549376,0.000610919,0.000670765,0.000527432
6.73554,0.00058101,0.000619431,0.000605056,0.000698991,0.000627871,0.00056368,0.000618731,0.000682635,0.000520594
7.23554,0.000586213,0.000630033,0.000620275,0.000716275,0.000642696,0.000578573,0.000626055,0.000701477,0.000513521
7.73554,0.000591644,0.000662359,0.000647416,0.000737353,0.000664149,0.000594191,0.000633447,0.000731859,0.000508137
8.23554,0.000608341,0.00073782,0.00069984,0.000768962,0.000701073,0.000616976,0.000648384,0.000782821,0.000507026
8.73554,0.000652455,0.000870406,0.000787724,0.000827622,0.000762989,0.000660417,0.00068439,0.000869129,0.000512009
9.23554,0.000745581,0.00106076,0.000912804,0.000931805,0.000857065,0.000747164,0.000759447,0.00100581,0.000525181
9.73554,0.000886718,0.00127187,0.00105807,0.00107709,0.000971475,0.000877564,0.000872167,0.00117769,0.000545369
10.2355,0.00105109,0.00145769,0.00119282,0.00123842,0.0010872,0.00102888,0.000995508,0.00135019,0.000569714
10.7355,0.00120369,0.00158988,0.00129688,0.00137726,0.00118358,0.00117012,0.00110532,0.00148964,0.000594177
11.2355,0.00132345,0.00166535,0.00136843,0.00147993,0.00125255,0.00127832,0.00118431,0.00158298,0.000615525
11.7355,0.00141146,0.00169885,0.00141068,0.00154919,0.00130172,0.00135603,0.00123407,0.00163823,0.00063462
12.2355,0.00145904,0.00169113,0.00143154,0.00157555,0.00132232,0.00139962,0.00126296,0.00165668,0.000651693
