Arc_length vs Data,025_01months_DTI_antsBM,028_01months_DTI_antsBM,031_01months_DTI_antsBM,032_02weeks_DTI_antsBM,033_01months_DTI_antsBM,034_02weeks_DTI_antsBM,035_02weeks_DTI_antsBM,036_02weeks_DTI_antsBM,Atlas
-18.7941,0.00069226,0.000638606,0.000335683,0.000793668,0.000884497,0.000665266,0.00062775,0.00081101,0.000396427
-18.2941,0.000661994,0.000669274,0.000395316,0.000782362,0.000616391,0.000670436,0.000641099,0.000837044,0.000447058
-17.7941,0.000640744,0.000697488,0.000448383,0.000783218,0.000511927,0.000678241,0.000634857,0.000854455,0.000509609
-17.2941,0.000640148,0.000733869,0.000490456,0.000791572,0.000487601,0.000689215,0.00063435,0.000866622,0.000566885
-16.7941,0.000641197,0.000780109,0.00052964,0.000806007,0.000514089,0.000702656,0.000640553,0.000875033,0.000617529
-16.2941,0.000651148,0.000845105,0.000570194,0.000831938,0.0006022,0.000725252,0.000660974,0.000878973,0.000665859
-15.7941,0.000671804,0.000931893,0.000617271,0.00087323,0.000721821,0.000767922,0.000707428,0.000874472,0.000703838
-15.2941,0.000698105,0.00102391,0.000690407,0.000930148,0.000818934,0.000842491,0.000775444,0.000864516,0.000727898
-14.7941,0.000724713,0.00108755,0.000809747,0.000987148,0.000852746,0.000935863,0.000840948,0.000860164,0.000738871
-14.2941,0.000747211,0.00108005,0.00096638,0.00101946,0.000853972,0.00100345,0.000886966,0.000871434,0.00073788
-13.7941,0.000760402,0.00102568,0.00105684,0.00102361,0.000850328,0.00101691,0.000899356,0.000887082,0.000730222
-13.2941,0.000766013,0.000974662,0.00109792,0.0010158,0.000845409,0.00100634,0.0008933,0.000892065,0.000721129
-12.7941,0.000771324,0.000931106,0.00110024,0.00100039,0.00084152,0.000976313,0.000881832,0.000891086,0.000711896
-12.2941,0.000780168,0.000898688,0.00107196,0.000982799,0.000834612,0.000936377,0.000870166,0.000886868,0.000702492
-11.7941,0.000793654,0.000876073,0.00102559,0.000965544,0.000826464,0.00089667,0.000862594,0.000883842,0.000692489
