Arc_length vs Data,025_01months_DTI_antsBM,028_01months_DTI_antsBM,031_01months_DTI_antsBM,032_02weeks_DTI_antsBM,033_01months_DTI_antsBM,034_02weeks_DTI_antsBM,035_02weeks_DTI_antsBM,036_02weeks_DTI_antsBM,Atlas
-13.335,0.000651501,0.000698103,0.000687755,0.000799547,0.00069769,0.000704824,0.000732244,0.000759644,0.000647497
-12.835,0.000649968,0.000688438,0.000691004,0.00079788,0.00070311,0.000704205,0.000735928,0.00076338,0.000636019
-12.335,0.000655536,0.000694052,0.000699905,0.000802405,0.000715172,0.000707768,0.000742131,0.000771682,0.000631488
-11.835,0.000661732,0.000709332,0.000712148,0.000811747,0.000728603,0.000712312,0.000748877,0.000782433,0.000631546
-11.335,0.000661657,0.000723378,0.000717257,0.000818741,0.000733224,0.000710327,0.000750121,0.000787498,0.000630379
-10.835,0.000654053,0.000727926,0.000711276,0.000819819,0.000725012,0.000698446,0.000743543,0.000785899,0.000623066
-10.335,0.000648689,0.000729164,0.00070559,0.000821231,0.00071686,0.00068996,0.00074115,0.000785132,0.000615777
-9.83502,0.000650568,0.000731634,0.000701882,0.00082555,0.000712995,0.000686626,0.000746482,0.000787042,0.000610363
-9.33502,0.000655858,0.000733697,0.000699024,0.00082768,0.000710969,0.00068427,0.000752364,0.000790055,0.000604687
-8.83502,0.000666161,0.000735524,0.000698447,0.000829514,0.000711855,0.000683437,0.000759074,0.00079484,0.000599848
-8.33502,0.000678944,0.000732841,0.000698201,0.000830046,0.000713126,0.000682416,0.000762903,0.000798731,0.000596267
-7.83502,0.000688676,0.000722944,0.000696865,0.000828315,0.000712735,0.000680293,0.000761453,0.000799017,0.000595458
-7.33502,0.000693296,0.000708734,0.000692865,0.000826764,0.000709954,0.000677286,0.00075701,0.000795519,0.000598571
-6.83502,0.000690569,0.000692912,0.000685365,0.000823318,0.000703602,0.000671343,0.000749101,0.000788878,0.000602885
-6.33502,0.000681569,0.000678807,0.000676254,0.000816734,0.000695174,0.000662256,0.000738838,0.000781468,0.000604969
-5.83502,0.000671185,0.000668825,0.000669182,0.000808351,0.000687925,0.000653121,0.000729525,0.000775573,0.00060299
