Arc_length vs Data,025_01months_DTI_antsBM,028_01months_DTI_antsBM,031_01months_DTI_antsBM,032_02weeks_DTI_antsBM,033_01months_DTI_antsBM,034_02weeks_DTI_antsBM,035_02weeks_DTI_antsBM,036_02weeks_DTI_antsBM,Atlas
-25.4913,0.000616654,0.000684176,0.000675061,0.000748455,0.000640911,0.000645838,0.000732261,0.000725046,0.000594332
-24.9913,0.000606455,0.000685971,0.000669208,0.000738635,0.00065034,0.000642687,0.000731784,0.000724528,0.000583792
-24.4913,0.000594281,0.000680112,0.000652184,0.000725456,0.000650017,0.000634279,0.000716919,0.000716915,0.00056378
-23.9913,0.000580416,0.000665539,0.000626788,0.000709894,0.000638624,0.000619394,0.000689807,0.000704614,0.000538459
-23.4913,0.000568994,0.000651587,0.000603831,0.000695339,0.000625776,0.000604983,0.000664687,0.000691175,0.000522874
-22.9913,0.00055948,0.00063744,0.000582712,0.000681413,0.00061164,0.000591099,0.00064287,0.000676605,0.000514325
-22.4913,0.000549938,0.000621431,0.000562529,0.000666631,0.000596617,0.000577206,0.000624554,0.000660232,0.000509379
-21.9913,0.000538684,0.000602318,0.000542953,0.00064945,0.000581296,0.000563604,0.000610512,0.000641239,0.00050551
-21.4913,0.000524289,0.000580142,0.000525481,0.000631956,0.000566751,0.000551051,0.000599564,0.000622782,0.000497053
-20.9913,0.000506548,0.000557753,0.000510376,0.000616648,0.000554237,0.000539385,0.00058933,0.000608164,0.000483876
-20.4913,0.000487837,0.00053852,0.000496672,0.000605981,0.000544838,0.000528771,0.000578805,0.00059939,0.000468612
-19.9913,0.00047339,0.000525103,0.000485524,0.000602744,0.000539676,0.000520198,0.000570121,0.000597338,0.000454205
-19.4913,0.00046875,0.000518052,0.000479462,0.000607017,0.000539109,0.000515966,0.000567039,0.00060021,0.000443103
-18.9913,0.00047595,0.000517363,0.000481548,0.000616597,0.000543377,0.000517392,0.000571187,0.000605316,0.000437373
-18.4913,0.000491123,0.000522392,0.000491045,0.000627139,0.000551275,0.000522547,0.000580124,0.000610006,0.000437274
-17.9913,0.000506208,0.000531806,0.000502971,0.000634234,0.000560357,0.000527618,0.000588731,0.000612693,0.000441201
-17.4913,0.000513545,0.000542037,0.000511827,0.000635698,0.000567294,0.000528772,0.000592399,0.000613244,0.000445827
-16.9913,0.000510288,0.000548758,0.000515532,0.000632036,0.000569012,0.000525591,0.000589302,0.000611021,0.000447174
-16.4913,0.000499795,0.000549601,0.00051638,0.000626583,0.000565895,0.000520483,0.000580603,0.000606905,0.000442903
-15.9913,0.000489534,0.000545412,0.000518017,0.000622979,0.000560202,0.000516684,0.000570058,0.000603178,0.000433179
-15.4913,0.000486403,0.000540114,0.000523015,0.000622911,0.00055455,0.000517404,0.00056302,0.000600055,0.000420755
-14.9913,0.000493448,0.000538302,0.000531596,0.00062609,0.000550687,0.000523891,0.000563846,0.000599734,0.000409704
-14.4913,0.000509555,0.000544437,0.000543223,0.000634152,0.000551104,0.000535826,0.000574441,0.000602703,0.000404356
-13.9913,0.000531762,0.000562339,0.000558133,0.000650669,0.000559517,0.000552831,0.000596325,0.000610174,0.000408225
-13.4913,0.000558869,0.000594153,0.000578327,0.000679348,0.000579638,0.00057475,0.000630127,0.000630361,0.000423025
-12.9913,0.000590824,0.000637338,0.000606293,0.000720458,0.000611797,0.000603923,0.00067353,0.000666325,0.000447277
-12.4913,0.00062351,0.000679533,0.000642063,0.000767618,0.000651459,0.000640385,0.000720655,0.000716324,0.000476348
-11.9913,0.000645174,0.000702899,0.000677206,0.000811918,0.000688713,0.000677654,0.000758728,0.000765023,0.000503114
-11.4913,0.000646501,0.000699592,0.000700217,0.000844949,0.000715299,0.000709634,0.000777808,0.000795532,0.000520075
-10.9913,0.000632699,0.000681987,0.000710086,0.000866924,0.000729495,0.000732269,0.000781522,0.000805864,0.00052606
-10.4913,0.000621776,0.000672699,0.000711961,0.000883788,0.000733178,0.000746184,0.000778909,0.000806066,0.000526842
-9.99129,0.000628827,0.000683187,0.000713854,0.000899166,0.00073499,0.00075665,0.000779849,0.000809987,0.000532187
-9.49129,0.000651001,0.000706057,0.000715391,0.000912291,0.00073858,0.000759985,0.000786248,0.000818343,0.000547499
-8.99129,0.000671676,0.000723463,0.000708187,0.000916822,0.000743786,0.000752579,0.000793004,0.000824458,0.000566349
-8.49129,0.00067905,0.000729517,0.000690611,0.000912425,0.000749376,0.000735222,0.000798859,0.000824776,0.000581094
-7.99129,0.000675771,0.000732603,0.000672838,0.00090519,0.000752028,0.000715217,0.000805389,0.000823695,0.000590988
-7.49129,0.000671375,0.000740111,0.000668126,0.000900478,0.000750234,0.000704522,0.000812771,0.000826502,0.00060206
-6.99129,0.000670187,0.000749201,0.00067608,0.000895981,0.000743683,0.000706503,0.000816376,0.000829663,0.000620068
-6.49129,0.000667922,0.000752408,0.000684793,0.000884596,0.000734581,0.000716341,0.000814276,0.000827201,0.000641898
-5.99129,0.000659343,0.000743982,0.000681842,0.000865978,0.000725574,0.000725407,0.00081015,0.000816622,0.000659445
-5.49129,0.000646351,0.000725548,0.000664299,0.000845262,0.000716241,0.000726783,0.000806522,0.000798864,0.000668361
-4.99129,0.00063599,0.000703236,0.000642758,0.000828515,0.000704242,0.000717614,0.000800466,0.000778438,0.000671477
-4.49129,0.00063085,0.000680347,0.000624837,0.000815331,0.000687723,0.000698226,0.00078477,0.000757607,0.00067252
-3.99129,0.000628567,0.000660819,0.000612185,0.000801943,0.000671311,0.000676836,0.000759319,0.000738157,0.000670645
-3.49129,0.000625492,0.000649536,0.000606847,0.000791943,0.000665014,0.000667524,0.000738402,0.000728312,0.000662144
-2.99129,0.000625245,0.000655049,0.000613577,0.000798718,0.000677609,0.000685916,0.00074842,0.000734865,0.000647522
-2.49129,0.000636943,0.000686748,0.000636523,0.000839614,0.000714119,0.000732938,0.000803714,0.000764279,0.000635851
-1.99129,0.000664316,0.00074468,0.000669209,0.000914064,0.000770363,0.000794205,0.000900609,0.000813089,0.000639889
-1.49129,0.000696184,0.000808873,0.000695691,0.000997288,0.000830961,0.000843305,0.00100519,0.000866558,0.000664346
-0.991292,0.000717987,0.000854022,0.000705714,0.00105605,0.000873692,0.000860948,0.00108028,0.000906723,0.000695027
-0.491292,0.000717194,0.000860923,0.00069412,0.00106745,0.000884263,0.000842487,0.00110359,0.000924533,0.000720346
0.00870754,0.000684834,0.000809792,0.000661152,0.00101574,0.000845833,0.000788107,0.00105611,0.000908927,0.000720053
0.508708,0.000642346,0.000724676,0.0006249,0.000932011,0.00077714,0.000732453,0.00096178,0.000867995,0.000689016
1.00871,0.000617438,0.000658721,0.000601319,0.00087235,0.000723407,0.000703031,0.00087566,0.000832535,0.000653108
1.50871,0.000613973,0.000622192,0.000588698,0.000841256,0.000690973,0.000686148,0.000808263,0.000811239,0.00062524
2.00871,0.000629036,0.000616534,0.000585753,0.000835436,0.000680703,0.000677694,0.000767114,0.000806583,0.00061577
2.50871,0.000652314,0.000634462,0.000587928,0.000846063,0.000689616,0.000677837,0.000762333,0.000813461,0.000626594
3.00871,0.000668689,0.000656181,0.000591732,0.000858307,0.000707098,0.000688363,0.000780373,0.000822227,0.000645214
3.50871,0.00067639,0.000676226,0.000599501,0.000870975,0.000730392,0.00070944,0.000814417,0.000830191,0.00065988
4.00871,0.000684247,0.000700532,0.000617442,0.000891912,0.000760075,0.000735986,0.00085594,0.000845221,0.000666581
4.50871,0.000705017,0.000736824,0.000649053,0.000925024,0.000798397,0.000762051,0.000899832,0.000873311,0.000667082
5.00871,0.000740894,0.000780584,0.000684138,0.000965473,0.000841206,0.000782649,0.000941126,0.000907439,0.000664675
5.50871,0.000775176,0.000816304,0.000706199,0.000998919,0.000875512,0.000791734,0.000966146,0.000930124,0.000658413
6.00871,0.000786596,0.000829152,0.000706054,0.00101072,0.00088139,0.000783547,0.000963661,0.000925478,0.000644892
6.50871,0.000767462,0.000813573,0.000689759,0.000995967,0.000854112,0.000761956,0.000932933,0.000892986,0.000626808
7.00871,0.00072962,0.000779722,0.000671025,0.0009616,0.00080494,0.00073895,0.000884631,0.000847219,0.000609566
7.50871,0.000692452,0.000740125,0.000658912,0.000921367,0.000753801,0.000726477,0.000836767,0.000805485,0.000597058
8.00871,0.000666009,0.000700423,0.000651902,0.000885173,0.000717721,0.000726328,0.000800818,0.000776826,0.000585464
8.50871,0.000650382,0.000664021,0.000645926,0.000857081,0.000696121,0.000732461,0.000779094,0.000758811,0.000568664
9.00871,0.000645317,0.000640836,0.000642928,0.000836815,0.000686285,0.000739509,0.000769555,0.000752494,0.000546868
9.50871,0.00065237,0.00064139,0.000647673,0.000824132,0.000685135,0.000742502,0.000767873,0.000756591,0.000526699
10.0087,0.000666352,0.000661819,0.00065775,0.00081498,0.000686126,0.00073715,0.000765459,0.000764736,0.00051473
10.5087,0.000671979,0.000681234,0.000660584,0.000798695,0.000681713,0.000720105,0.000751329,0.000762196,0.000507526
11.0087,0.000657996,0.000679053,0.000645443,0.000769274,0.000664344,0.000688447,0.000719851,0.000736823,0.000496715
11.5087,0.000624871,0.000652311,0.000613849,0.000727783,0.000635138,0.000646122,0.00067527,0.00069464,0.000476956
12.0087,0.000584014,0.000615512,0.000576531,0.000682713,0.000600307,0.000603221,0.000628916,0.000648935,0.000450019
12.5087,0.000548421,0.000583152,0.000545791,0.000644029,0.000568744,0.000568992,0.000588654,0.000613984,0.000423328
13.0087,0.000524001,0.000560806,0.000526556,0.000615818,0.000545338,0.000548673,0.000558209,0.000593692,0.000403098
13.5087,0.000511439,0.000547529,0.000518165,0.000598871,0.000530526,0.000538842,0.000538053,0.000584627,0.000391639
14.0087,0.000508551,0.000540913,0.000518169,0.000593991,0.000523444,0.000533351,0.000528388,0.000583027,0.000388444
14.5087,0.000510592,0.000537965,0.000522573,0.000600007,0.000522095,0.00052995,0.000527732,0.000585773,0.000390861
15.0087,0.000513645,0.000535116,0.000526421,0.000612708,0.000525184,0.000529352,0.000532693,0.000589981,0.000395946
15.5087,0.00051654,0.000530096,0.00052522,0.000626667,0.000530369,0.000531155,0.000538984,0.000593975,0.00040096
16.0087,0.000517845,0.000523414,0.00051682,0.000636686,0.000533886,0.000532086,0.000544077,0.000596408,0.00040332
16.5087,0.000515399,0.000518342,0.000503308,0.000640353,0.000531902,0.000527755,0.000546487,0.000595022,0.000401433
17.0087,0.000507543,0.000517682,0.000490397,0.000638759,0.000523547,0.000517921,0.00054565,0.000589375,0.000396451
17.5087,0.00049515,0.000521129,0.000483212,0.000635527,0.000512117,0.000507168,0.000541913,0.000582177,0.000391354
18.0087,0.000481947,0.000525964,0.000482734,0.000633914,0.00050381,0.000501811,0.000536428,0.000577553,0.000389243
18.5087,0.000472834,0.00053061,0.000486523,0.000635229,0.000504297,0.000506105,0.000531383,0.00057894,0.000392368
19.0087,0.000470979,0.000535932,0.000492265,0.000639171,0.000514662,0.000519267,0.000529879,0.00058696,0.000400935
19.5087,0.000476257,0.00054426,0.000501,0.000645091,0.000531544,0.000536834,0.000535027,0.000599792,0.000413204
20.0087,0.000486851,0.000557197,0.000515007,0.000652799,0.000550554,0.00055463,0.000547633,0.000615505,0.00042676
20.5087,0.000500339,0.000573933,0.000532873,0.000662471,0.000568429,0.000570692,0.000565771,0.000632595,0.00043915
21.0087,0.000514532,0.000592575,0.000549708,0.000673888,0.000582761,0.000584468,0.000585662,0.000649016,0.00044791
21.5087,0.000526675,0.000609365,0.000559865,0.000686029,0.000591559,0.000594614,0.000603046,0.000662733,0.000451687
22.0087,0.000534129,0.000620291,0.000561404,0.0006973,0.000593791,0.000598852,0.000615043,0.000671721,0.000450533
22.5087,0.000537228,0.000624242,0.000557214,0.000705731,0.000591448,0.000597254,0.000620877,0.000676175,0.000446427
23.0087,0.000538936,0.000624771,0.000553142,0.000712047,0.000589256,0.000593797,0.000622578,0.000679859,0.000443484
23.5087,0.0005409,0.000624044,0.000551274,0.000716988,0.000588568,0.000590235,0.000622218,0.000683794,0.000442645
24.0087,0.000545943,0.000624989,0.000552369,0.000722,0.000591336,0.000588945,0.00062159,0.00069075,0.000444727
24.5087,0.00055887,0.000633631,0.000563157,0.000732339,0.000602944,0.000594244,0.000622517,0.000707376,0.000455246
