Arc_length vs Data,025_01months_DTI_antsBM,028_01months_DTI_antsBM,031_01months_DTI_antsBM,032_02weeks_DTI_antsBM,033_01months_DTI_antsBM,034_02weeks_DTI_antsBM,035_02weeks_DTI_antsBM,036_02weeks_DTI_antsBM,Atlas
-12.5745,0.000619721,0.00075972,0.000754567,0.000847305,0.000748825,0.000733131,0.000773808,0.000810517,0.000655414
-12.0745,0.000669437,0.000825167,0.000807037,0.000910694,0.000812209,0.000790535,0.000799229,0.000852822,0.000674962
-11.5745,0.00068449,0.000817406,0.000813597,0.00092346,0.000815967,0.000786707,0.000803606,0.000847525,0.000674741
-11.0745,0.000678823,0.000785298,0.000789244,0.000907338,0.000788439,0.000755734,0.000790014,0.000820925,0.000664287
-10.5745,0.00066583,0.000748486,0.000750171,0.000878574,0.000750808,0.000717611,0.000769191,0.000786817,0.000652798
-10.0745,0.000648271,0.000706602,0.000701216,0.000841083,0.000706421,0.000673244,0.000747208,0.000747563,0.000638835
-9.57454,0.000633099,0.000670554,0.000651293,0.000803245,0.000663812,0.00063008,0.000729172,0.000712283,0.000623893
-9.07454,0.000634649,0.000656712,0.000617921,0.000779882,0.000639593,0.000602702,0.000723204,0.000696793,0.000609727
-8.57454,0.000660621,0.000672966,0.000612799,0.00077729,0.00064208,0.000600917,0.000730276,0.000709647,0.000596196
-8.07454,0.000711794,0.000723045,0.00064554,0.000799847,0.000679079,0.000636555,0.000751379,0.000756347,0.000588613
-7.57454,0.000779254,0.000796927,0.000717219,0.000845861,0.000748563,0.000709459,0.000791612,0.000831395,0.000593019
-7.07454,0.000849033,0.000877346,0.0008235,0.000911401,0.000839923,0.000806315,0.000856123,0.000923723,0.000616636
-6.57454,0.000904088,0.000940522,0.000938816,0.000984458,0.000930244,0.000899413,0.000938914,0.00101675,0.000657282
-6.07454,0.000928484,0.000966354,0.00102548,0.00104062,0.000991182,0.000958142,0.00101921,0.00108808,0.000705907
-5.57454,0.000918136,0.000953623,0.00105656,0.00106156,0.00100987,0.000972656,0.00107443,0.00112379,0.00075076
-5.07454,0.000880389,0.000920386,0.00103106,0.00104853,0.000991854,0.000951072,0.00108961,0.00112089,0.000782331
-4.57454,0.000830602,0.000892139,0.000975273,0.00102019,0.000957489,0.000913645,0.00107024,0.00108787,0.000797659
-4.07454,0.000784277,0.000881286,0.000920156,0.000998489,0.000926227,0.000878632,0.00103653,0.00104064,0.000795752
-3.57454,0.000746507,0.000879439,0.000879061,0.000988271,0.000899047,0.000849602,0.0010015,0.000991725,0.000777343
-3.07454,0.000714168,0.000871286,0.000847845,0.00097777,0.000865489,0.000821428,0.000967683,0.000946665,0.000745184
-2.57454,0.000683726,0.00084815,0.000814631,0.000952264,0.000817587,0.000785287,0.000926104,0.000905092,0.000704534
-2.07454,0.000654005,0.000812712,0.000774757,0.000907422,0.000762392,0.000739688,0.000873786,0.000864721,0.000662863
-1.57454,0.000625217,0.000769487,0.000731166,0.000853886,0.000716805,0.000693096,0.00082024,0.000826022,0.000627711
-1.07454,0.000600795,0.000724968,0.000691485,0.000808198,0.000689199,0.000656572,0.000776905,0.000791629,0.00060317
-0.574536,0.000578894,0.000679737,0.000656383,0.000776968,0.000673302,0.000632397,0.0007438,0.000760146,0.000587058
-0.0745358,0.000558488,0.000622179,0.000620309,0.000762555,0.000651608,0.000615897,0.000700903,0.000728278,0.000574601
0.425464,0.000555756,0.000582543,0.00059878,0.000765548,0.00062608,0.000607341,0.000633199,0.000712459,0.00056616
0.925464,0.000573022,0.000576493,0.000600015,0.000775224,0.000609894,0.000604034,0.00055283,0.00072359,0.000559356
1.42546,0.000597255,0.000600237,0.000617141,0.00078398,0.000615083,0.000606212,0.00049479,0.00075834,0.000551341
1.92546,0.000619904,0.00065109,0.000644197,0.000790608,0.000643882,0.00061387,0.000491478,0.000814197,0.000539797
2.42546,0.000631138,0.000711548,0.000672126,0.000793417,0.000692887,0.000625859,0.000580925,0.000874677,0.000526831
2.92546,0.000630531,0.000764308,0.000690694,0.000795473,0.000744601,0.000639119,0.000742467,0.000920715,0.000515521
3.42546,0.000624614,0.000795101,0.000695555,0.000800577,0.000778654,0.000650447,0.000922661,0.000939425,0.000509302
3.92546,0.000618901,0.00080236,0.000687774,0.000810513,0.000791285,0.000660961,0.00107584,0.000927913,0.00051052
4.42546,0.000616325,0.000793503,0.000674546,0.000825578,0.000789699,0.000675978,0.0011872,0.000893218,0.000519354
4.92546,0.000619596,0.00077958,0.000664295,0.00084533,0.000786047,0.000703791,0.00126128,0.000849995,0.000533371
5.42546,0.000632073,0.000770789,0.000663094,0.000868698,0.000786464,0.000746377,0.00130911,0.000807923,0.000549436
5.92546,0.000657133,0.000773468,0.000671969,0.000900082,0.000799129,0.000798069,0.00133701,0.00077107,0.000565415
6.42546,0.000696633,0.000788465,0.00068578,0.000954014,0.000831879,0.000845206,0.00135218,0.000745475,0.00057514
6.92546,0.000742713,0.000810279,0.00069064,0.00105029,0.000896557,0.000868606,0.00128094,0.000719135,0.000566719
7.42546,0.000766935,0.000835511,0.000664284,0.00119443,0.000997843,0.000855038,0.00102691,0.000675205,0.000525909
7.92546,0.000718861,0.000843174,0.000604465,0.00136359,0.00112331,0.000781754,0.000670763,0.000614679,0.000446665
8.42546,0.000590756,0.000780128,0.000503964,0.00148049,0.00127017,0.000642076,0.000322189,0.000517169,0.000347382
8.92546,0.000402564,0.000638322,0.000359378,0.00149996,0.00145344,0.000454141,8.8809e-05,0.000404034,0.000239662
9.42546,0.000212028,0.000420436,0.000207927,0.00151453,0.00167416,0.000252221,4.90565e-05,0.000296053,0.000142748
9.92546,9.91617e-05,0.000218967,8.44006e-05,0.00157926,0.00188691,0.000111123,7.89893e-05,0.0002094,7.82255e-05
10.4255,6.19383e-05,0.000105019,2.21983e-05,0.00173694,0.00204815,4.89395e-05,0.000108208,0.000164801,4.06785e-05
10.9255,5.84079e-05,4.15682e-05,4.14291e-06,0.00194621,0.002147,2.47251e-05,0.00011628,0.000134517,1.97147e-05
11.4255,7.44237e-05,2.13192e-05,1.81643e-06,0.00207642,0.00217909,1.79933e-05,8.9421e-05,0.000121712,8.80985e-06
11.9255,0.000104462,1.15969e-05,7.1451e-07,0.00203648,0.00212526,1.93154e-05,4.8331e-05,0.000149244,2.65258e-06
12.4255,0.000150955,4.21274e-06,6.21558e-08,0.0018633,0.00199044,2.03562e-05,1.65642e-06,0.000258659,1.0226e-06
12.9255,0.000226014,0,6.81603e-09,0.00173061,0.00185052,1.62976e-05,0,0.000427909,3.38175e-07
