Arc_length vs Data,025_01months_DTI_antsBM,028_01months_DTI_antsBM,031_01months_DTI_antsBM,032_02weeks_DTI_antsBM,033_01months_DTI_antsBM,034_02weeks_DTI_antsBM,035_02weeks_DTI_antsBM,036_02weeks_DTI_antsBM,Atlas
-26.8123,0.000747845,0.000769986,0.000798597,0.000890692,0.000762091,0.000801621,0.000824931,0.000827773,0.0008389
-26.3123,0.000732359,0.000758168,0.000766049,0.00088587,0.00075259,0.000779892,0.000807337,0.000809261,0.000795243
-25.8123,0.000736335,0.000764605,0.000736877,0.00090415,0.000747508,0.000767346,0.000807668,0.000806897,0.000771971
-25.3123,0.000726955,0.000755801,0.000705675,0.000899841,0.000734625,0.000742458,0.000786783,0.000803793,0.000755911
-24.8123,0.000730823,0.000757485,0.000697738,0.00089571,0.000730169,0.00073171,0.000768537,0.000808534,0.000749021
-24.3123,0.000750981,0.000770204,0.000711992,0.00089776,0.00073522,0.000732773,0.00076147,0.00081665,0.000742211
-23.8123,0.000785906,0.000794263,0.000744749,0.000910085,0.000752112,0.000739973,0.000769575,0.000825475,0.000731748
-23.3123,0.000818962,0.000815331,0.000776506,0.00092001,0.000770017,0.000744583,0.00077533,0.000833571,0.000732264
-22.8123,0.000845897,0.000827544,0.000795677,0.000923303,0.000779959,0.000744663,0.000774652,0.000836294,0.000736898
-22.3123,0.000860247,0.000826605,0.000796865,0.000915378,0.000777964,0.000737343,0.000765477,0.000831489,0.0007403
-21.8123,0.000853649,0.000808899,0.000777145,0.000891761,0.000761506,0.000720476,0.000745498,0.000817868,0.000739352
-21.3123,0.000821779,0.000778737,0.000740305,0.000857866,0.000734927,0.000697799,0.000722973,0.00079812,0.000730499
-20.8123,0.000772581,0.000747841,0.000700381,0.000823297,0.00070891,0.000674645,0.00070492,0.000778074,0.000719631
-20.3123,0.000721721,0.000724901,0.000668347,0.000795066,0.00068927,0.00065721,0.000692857,0.000760916,0.000711193
-19.8123,0.000683885,0.000711933,0.000648115,0.000774823,0.000675099,0.000646598,0.000685031,0.000747603,0.000705359
-19.3123,0.000664888,0.00070645,0.000639321,0.000761249,0.000663447,0.000640927,0.000679966,0.000738774,0.000699616
-18.8123,0.000661981,0.000703624,0.00063681,0.000753635,0.000654011,0.000637546,0.000678078,0.000737843,0.000693137
-18.3123,0.000667359,0.000701705,0.000635783,0.000751572,0.000650243,0.000636407,0.000683104,0.000746327,0.000687308
-17.8123,0.000676145,0.000702861,0.000635797,0.000755988,0.000656571,0.000640826,0.000697078,0.000762153,0.000683014
-17.3123,0.000685261,0.000710379,0.000639118,0.000765459,0.000672502,0.000650676,0.000718337,0.000781204,0.000679859
-16.8123,0.000693463,0.000723705,0.000648988,0.000776359,0.000692735,0.000661562,0.000742448,0.000798673,0.000677452
-16.3123,0.000699705,0.000738297,0.000662797,0.000785382,0.000708345,0.000668368,0.000763774,0.00081053,0.000675169
-15.8123,0.000702398,0.000747357,0.000674027,0.000789843,0.000714805,0.000670425,0.000777822,0.000813662,0.000671562
-15.3123,0.000699962,0.000746168,0.00067737,0.000789351,0.000711001,0.000666821,0.000782764,0.000806553,0.000664873
-14.8123,0.000690459,0.000736607,0.000671809,0.000784732,0.000697942,0.000660023,0.000779889,0.000791709,0.000654039
-14.3123,0.000674564,0.00072506,0.000661882,0.000777827,0.000681177,0.000651799,0.000771857,0.000774262,0.000640047
-13.8123,0.000654259,0.000716896,0.000651189,0.000770289,0.000665255,0.000642043,0.000760563,0.000758723,0.000624292
-13.3123,0.000634282,0.000712458,0.000640134,0.000763646,0.000653491,0.00063303,0.000747043,0.000747144,0.000609078
-12.8123,0.000619271,0.000707603,0.000628189,0.000758866,0.00064645,0.000624847,0.000732246,0.000738893,0.000595998
-12.3123,0.000610369,0.000696833,0.000616504,0.000754808,0.000640425,0.00061757,0.000718091,0.00073236,0.000585632
-11.8123,0.000604456,0.000679355,0.000606692,0.000749251,0.000631922,0.000612591,0.000705403,0.000725745,0.000576974
-11.3123,0.000597436,0.000660577,0.00060012,0.000741295,0.000620209,0.000609851,0.00069363,0.000717974,0.000568567
-10.8123,0.000587587,0.00064466,0.000596563,0.000731097,0.000605893,0.000606951,0.000682249,0.000708841,0.000559552
-10.3123,0.000576157,0.000632586,0.000593933,0.000719423,0.000590278,0.000601234,0.000671847,0.000699128,0.000549751
-9.81229,0.000565075,0.000622626,0.000590282,0.000707271,0.000574647,0.000592033,0.000661984,0.000689382,0.000539617
-9.31229,0.000554656,0.000611856,0.000583253,0.000694952,0.000559784,0.000580641,0.000651907,0.000678786,0.000529805
-8.81229,0.00054329,0.000598714,0.000571362,0.000682496,0.000546005,0.000569136,0.000640862,0.000665264,0.000520838
-8.31229,0.000529651,0.000583474,0.000557433,0.000670326,0.000533474,0.000558593,0.000628286,0.000647927,0.000513185
-7.81229,0.00051528,0.000568601,0.000545334,0.000658839,0.000523131,0.000549441,0.000616387,0.000629157,0.000506238
-7.31229,0.000501433,0.000556401,0.000537265,0.000648415,0.000514297,0.000541506,0.000606855,0.000611607,0.000498364
-6.81229,0.000489844,0.000548439,0.000532501,0.000639903,0.000506259,0.000534849,0.000600216,0.000598179,0.000488128
-6.31229,0.00048125,0.000544797,0.000528568,0.000633438,0.000498878,0.000529992,0.000596913,0.000590746,0.000475025
-5.81229,0.000475781,0.000544558,0.000524301,0.000628636,0.000493016,0.000527085,0.000595046,0.000589105,0.000460855
-5.31229,0.000473896,0.000546482,0.000520438,0.000624959,0.000489213,0.00052517,0.000592403,0.00059195,0.00044754
-4.81229,0.000475839,0.000549529,0.000517862,0.000622414,0.000486401,0.000523387,0.000588399,0.000597438,0.000436614
-4.31229,0.000481994,0.000553133,0.000516144,0.000621297,0.0004838,0.000521294,0.000583724,0.000603859,0.000428943
-3.81229,0.000492859,0.000556871,0.00051315,0.000621967,0.00048297,0.000519651,0.000580279,0.000610523,0.000424757
-3.31229,0.000507653,0.000560214,0.000507476,0.000624288,0.000486972,0.000519412,0.000579739,0.000617875,0.000423787
-2.81229,0.000523967,0.000562095,0.000499687,0.000628799,0.00049696,0.000521049,0.000582854,0.000626839,0.000425136
-2.31229,0.000538041,0.000562462,0.000491952,0.000637223,0.000511227,0.000525046,0.000590822,0.000638048,0.000427787
-1.81229,0.000548037,0.000563774,0.000486781,0.000649861,0.000526408,0.000531106,0.000604353,0.000651571,0.000430825
-1.31229,0.000554348,0.000568527,0.000487042,0.000665087,0.000541275,0.000538106,0.000624726,0.000666588,0.000433865
-0.812289,0.000557787,0.000579532,0.000492873,0.000681574,0.000556828,0.000545918,0.000655202,0.000683568,0.000439488
-0.312289,0.000564988,0.000595601,0.000502252,0.000697311,0.000572504,0.000554875,0.000694046,0.000699754,0.000451196
0.187711,0.00057644,0.000613368,0.000513226,0.000710609,0.000586296,0.000564987,0.000740456,0.00071206,0.000472087
0.687711,0.000589193,0.000628874,0.000524129,0.000720784,0.000593949,0.000576677,0.000787641,0.000718126,0.000501831
1.18771,0.000600554,0.000642744,0.000536231,0.000728225,0.000597726,0.000590957,0.000828068,0.000720446,0.000536165
1.68771,0.000604052,0.000652971,0.000547775,0.000731049,0.000600052,0.000605244,0.000846114,0.000721337,0.000564026
2.18771,0.000604464,0.000660539,0.000558563,0.00073107,0.000604095,0.000619461,0.000840173,0.000722728,0.000578498
2.68771,0.000608244,0.000665582,0.000568251,0.000730616,0.000610619,0.000631316,0.000816619,0.000725844,0.000576163
3.18771,0.000616338,0.000667251,0.000576434,0.000731254,0.000617586,0.000639807,0.000789626,0.000730951,0.000560857
3.68771,0.000624009,0.000667618,0.000582917,0.000733358,0.000624821,0.000645568,0.000771097,0.000737822,0.000539298
4.18771,0.000627266,0.00066811,0.000588489,0.000737529,0.00063299,0.000650261,0.000763137,0.000745391,0.000517974
4.68771,0.000626274,0.000670735,0.000594105,0.000742118,0.000642818,0.000654757,0.000762285,0.000751451,0.000499332
5.18771,0.000626569,0.000677249,0.000602618,0.000747992,0.000653473,0.000660011,0.000763556,0.000754751,0.000484738
5.68771,0.000631758,0.000687438,0.000613738,0.000754937,0.000663214,0.000667384,0.000763809,0.000757346,0.000473953
6.18771,0.00064271,0.000699841,0.000626804,0.000762795,0.000672236,0.000677596,0.000764151,0.000761705,0.000466571
6.68771,0.000656458,0.000712342,0.00064203,0.000771995,0.000680576,0.000689485,0.000766234,0.000769677,0.000462184
7.18771,0.000670102,0.000722958,0.000657926,0.00078182,0.000688694,0.000700256,0.000770581,0.000782088,0.000459486
7.68771,0.000681121,0.000731465,0.000673496,0.000791588,0.000696364,0.00070819,0.000776233,0.000797258,0.000458844
8.18771,0.000687753,0.000738586,0.000687049,0.000800789,0.000704201,0.00071306,0.000781156,0.000811541,0.00045972
8.68771,0.000692377,0.000745569,0.00069855,0.000809091,0.000713871,0.000717415,0.000785092,0.000822059,0.00046189
9.18771,0.000697049,0.000753549,0.000708822,0.000817296,0.000725224,0.000723659,0.000788488,0.000828168,0.000464913
9.68771,0.00070239,0.000762759,0.000717737,0.000825582,0.000736439,0.000732977,0.000791411,0.000831847,0.000467935
10.1877,0.000708226,0.000773352,0.00072472,0.000834749,0.000745446,0.000745965,0.000794463,0.000835794,0.000470138
10.6877,0.000713813,0.000784863,0.000730725,0.00084541,0.000751932,0.00076129,0.000798345,0.00084085,0.000471684
11.1877,0.000719079,0.0007964,0.000737935,0.000857305,0.000757057,0.000777121,0.000803947,0.000845768,0.000473847
11.6877,0.000727134,0.000808144,0.000748704,0.000870328,0.000762724,0.000791363,0.000811768,0.000849827,0.000478182
12.1877,0.000739954,0.000820541,0.000762097,0.000882019,0.000769601,0.000802307,0.000820595,0.000853789,0.00048457
12.6877,0.000756572,0.000832828,0.000776186,0.000890561,0.000776963,0.000808206,0.000826539,0.00085912,0.000492641
13.1877,0.000775333,0.000845239,0.000789542,0.000895375,0.000785472,0.000809188,0.000827184,0.000867629,0.000501956
13.6877,0.000792097,0.00085592,0.000800127,0.000896335,0.000793619,0.000806031,0.000822688,0.000878654,0.000511448
14.1877,0.000803372,0.000863599,0.000807343,0.000895489,0.000799378,0.000801418,0.000816585,0.00089011,0.000521001
14.6877,0.000806916,0.000865553,0.000808546,0.00089458,0.000800354,0.000797574,0.000813765,0.000897648,0.000530234
15.1877,0.000802733,0.000859573,0.000802762,0.000894729,0.000795949,0.000794179,0.000815443,0.000899939,0.00053934
15.6877,0.000793881,0.000847139,0.000792025,0.000897309,0.000787912,0.000790985,0.00082035,0.000897013,0.000548645
16.1877,0.000782789,0.000830264,0.000779128,0.000901668,0.000777973,0.000787374,0.000824977,0.000889818,0.000558039
16.6877,0.000772108,0.000813229,0.00076731,0.000906996,0.000769116,0.000783417,0.000827705,0.000880681,0.000567445
17.1877,0.00076251,0.000799577,0.000757182,0.000912357,0.000762825,0.000779426,0.000828226,0.00087033,0.000576856
17.6877,0.000752439,0.000790159,0.000746687,0.000916131,0.000758229,0.000775344,0.000826558,0.000860008,0.000586631
18.1877,0.000743916,0.000785603,0.000738079,0.000918422,0.000755141,0.000773272,0.000824445,0.000850993,0.000596449
18.6877,0.000738611,0.000786009,0.000734684,0.000919941,0.000753868,0.000774782,0.000823739,0.000845333,0.000605945
19.1877,0.000737608,0.000790495,0.000736741,0.000920174,0.000754097,0.000779959,0.000824802,0.000844029,0.000615354
19.6877,0.000741551,0.000798376,0.000743154,0.00092037,0.000756155,0.000787875,0.00082754,0.000846595,0.00062469
20.1877,0.000747401,0.000807861,0.000750255,0.000920756,0.000759941,0.000795354,0.000831182,0.000851575,0.00063302
20.6877,0.000752087,0.000816726,0.000755547,0.000921307,0.000764497,0.000800711,0.000834014,0.000856074,0.000639963
