Arc_length vs Data,025_01months_DTI_antsBM,028_01months_DTI_antsBM,031_01months_DTI_antsBM,032_02weeks_DTI_antsBM,033_01months_DTI_antsBM,034_02weeks_DTI_antsBM,035_02weeks_DTI_antsBM,036_02weeks_DTI_antsBM,Atlas
-14.3111,1.06646e-05,0.00122057,0.0018767,0.000937954,0.000980941,0.000898903,0.000705651,0.000683048,5.5488e-06
-13.8111,7.37339e-05,0.00135298,0.00215729,0.00109338,0.00114698,0.00131156,0.000757776,0.000904999,1.02976e-05
-13.3111,0.000190924,0.00129076,0.00232317,0.00128759,0.00135989,0.00149737,0.000856154,0.0011351,2.42864e-05
-12.8111,0.000338537,0.00100313,0.00241311,0.00148223,0.00157654,0.00158677,0.000890948,0.00139367,5.87899e-05
-12.3111,0.000555485,0.000708509,0.00244676,0.00164074,0.00173666,0.00163073,0.000917789,0.0016213,0.000123695
-11.8111,0.000879493,0.000457249,0.00239755,0.0017655,0.00184093,0.00162221,0.00104984,0.00179001,0.000232398
-11.3111,0.00120544,0.000450805,0.00223417,0.00177719,0.00181749,0.00156647,0.0012365,0.00180656,0.000362803
-10.8111,0.00142906,0.000761338,0.00200364,0.00168176,0.00168664,0.00149028,0.0014165,0.00166432,0.000480532
-10.3111,0.00147561,0.00113286,0.00176971,0.00154939,0.00153795,0.00139857,0.00149847,0.00147355,0.000573045
-9.81114,0.00136411,0.00137101,0.00156983,0.00141413,0.00139359,0.00128238,0.00140628,0.00130773,0.000661052
-9.31114,0.00118654,0.00139036,0.00140915,0.00128987,0.00125236,0.00114473,0.00124332,0.00117292,0.000765336
-8.81114,0.00101487,0.0012863,0.00126764,0.00117682,0.00111949,0.00100936,0.00111055,0.00106121,0.000870263
-8.31114,0.000882151,0.00114604,0.00112848,0.00107503,0.00100603,0.000902322,0.00102019,0.000975997,0.000938899
-7.81114,0.000805679,0.00101253,0.00100108,0.000995466,0.000926687,0.000842813,0.000968558,0.00093361,0.000947003
-7.31114,0.000787637,0.000917622,0.000913979,0.000945842,0.000883325,0.000833217,0.000949707,0.000946684,0.00090612
-6.81114,0.000817793,0.000882793,0.000894252,0.000928927,0.0008788,0.000863927,0.000959571,0.00101299,0.000851187
-6.31114,0.000880864,0.00091298,0.000947575,0.000941529,0.000914554,0.000916938,0.00099807,0.00111758,0.000812373
-5.81114,0.000957658,0.000986126,0.00104569,0.000973823,0.000978147,0.000976236,0.00105769,0.00123597,0.000804907
-5.31114,0.00102878,0.00106408,0.00114565,0.00101551,0.00104282,0.00102798,0.00112833,0.00134267,0.000827118
-4.81114,0.00107784,0.00110833,0.00121519,0.00105455,0.00107626,0.00105662,0.00118685,0.00140859,0.000866535
-4.31114,0.00109402,0.00110321,0.00124496,0.00107907,0.00106109,0.00105237,0.00120452,0.00141757,0.000906773
-3.81114,0.00107067,0.00105495,0.0012381,0.00108093,0.00100268,0.00101491,0.00116687,0.00136554,0.000931958
-3.31114,0.00100943,0.000983795,0.00119569,0.00105738,0.000924022,0.000956406,0.00108026,0.00126287,0.000932122
-2.81114,0.000924068,0.000909475,0.00111447,0.00101137,0.000851094,0.000888423,0.000976874,0.00113853,0.000904219
-2.31114,0.000834946,0.00084162,0.00100229,0.000953812,0.000794636,0.000820811,0.000887567,0.00101707,0.000854796
-1.81114,0.000761377,0.000784659,0.000881713,0.0008954,0.000749412,0.000756873,0.000823452,0.00091439,0.000796318
-1.31114,0.000712791,0.00073697,0.00077852,0.000846208,0.000710086,0.000702919,0.000779446,0.000837745,0.000743882
-0.811136,0.000685323,0.00070222,0.000710804,0.000813254,0.00067685,0.000667621,0.000749837,0.000787641,0.000708988
-0.311136,0.000659171,0.000664308,0.000659087,0.000782606,0.000633384,0.000639377,0.000717922,0.000745494,0.000681316
0.188864,0.000626575,0.000627921,0.000622953,0.00075571,0.000585648,0.00061731,0.000688501,0.00071232,0.000659177
0.688864,0.000590867,0.000602336,0.000600638,0.000733718,0.000542423,0.000595843,0.000668121,0.000684709,0.000640173
1.18886,0.000563347,0.00058815,0.000588241,0.000717976,0.000513269,0.000576506,0.000655686,0.000660532,0.000624493
1.68886,0.00054147,0.000577292,0.000576685,0.00070322,0.000491447,0.000557667,0.000643985,0.000635324,0.000608741
2.18886,0.000534361,0.000571303,0.000567504,0.000691705,0.000483938,0.000545212,0.000634314,0.000615752,0.000595327
2.68886,0.000541779,0.00057112,0.000561557,0.00068514,0.000491104,0.000542766,0.000628384,0.000607467,0.00058559
3.18886,0.000558225,0.000577045,0.000559911,0.000684802,0.000509557,0.000550846,0.000628849,0.0006111,0.000580579
3.68886,0.000578595,0.000588073,0.00056286,0.000692261,0.000533134,0.000569099,0.000636473,0.000624964,0.000580424
