Arc_length vs Data,025_01months_DTI_antsBM,028_01months_DTI_antsBM,031_01months_DTI_antsBM,032_02weeks_DTI_antsBM,033_01months_DTI_antsBM,034_02weeks_DTI_antsBM,035_02weeks_DTI_antsBM,036_02weeks_DTI_antsBM,Atlas
-26.1154,0.12621,0.112976,0.14227,0.0881674,0.0871076,0.126088,0.132036,0.095431,0.122452
-25.6154,0.130295,0.113271,0.141343,0.0942517,0.0908145,0.128362,0.132074,0.0952386,0.124008
-25.1154,0.131402,0.113625,0.139104,0.0982433,0.0927384,0.131161,0.131672,0.097083,0.126248
-24.6154,0.13171,0.112955,0.136342,0.101973,0.0966075,0.133182,0.130338,0.0988955,0.129299
-24.1154,0.131319,0.110608,0.132088,0.105491,0.101376,0.132244,0.129214,0.0995566,0.132305
-23.6154,0.128369,0.106028,0.123383,0.108708,0.106719,0.12773,0.123354,0.0997167,0.134413
-23.1154,0.142636,0.150277,0.162548,0.137037,0.14343,0.189099,0.125806,0.140993,0.12758
-22.6154,0.162465,0.186254,0.207637,0.153971,0.180118,0.233358,0.136569,0.1713,0.131177
-22.1154,0.17964,0.20787,0.236092,0.168047,0.205075,0.260806,0.144798,0.192325,0.137168
-21.6154,0.194773,0.224237,0.253356,0.180314,0.223402,0.281007,0.150668,0.210477,0.143641
-21.1154,0.208882,0.241127,0.26519,0.191411,0.238989,0.295799,0.155326,0.227465,0.151603
-20.6154,0.219104,0.257299,0.26961,0.200839,0.247928,0.303533,0.159129,0.240782,0.160081
-20.1154,0.223892,0.270716,0.269745,0.208411,0.249205,0.304919,0.163235,0.249058,0.168327
-19.6154,0.224661,0.27892,0.269741,0.215512,0.24525,0.304142,0.168444,0.253199,0.176992
-19.1154,0.223633,0.279376,0.270225,0.222897,0.238966,0.305195,0.174626,0.254775,0.186251
-18.6154,0.221976,0.271735,0.269972,0.230677,0.231889,0.307856,0.179946,0.253703,0.195185
-18.1154,0.219715,0.258653,0.267851,0.237051,0.224255,0.308907,0.183206,0.249305,0.203881
-17.6154,0.215925,0.242991,0.264293,0.242079,0.214852,0.305958,0.18397,0.242373,0.21136
-17.1154,0.209891,0.227328,0.260963,0.24657,0.203742,0.299182,0.182584,0.235277,0.218041
-16.6154,0.201645,0.21293,0.259065,0.250689,0.19223,0.289401,0.181307,0.229522,0.224343
-16.1154,0.192839,0.199771,0.258386,0.254065,0.182101,0.27729,0.180716,0.224908,0.230212
-15.6154,0.185798,0.188264,0.259803,0.257263,0.174547,0.264674,0.18209,0.221259,0.235985
-15.1154,0.181799,0.179193,0.264199,0.260439,0.169933,0.253333,0.185095,0.21856,0.241457
-14.6154,0.181122,0.173413,0.272302,0.263481,0.168353,0.244975,0.188768,0.217565,0.246454
-14.1154,0.182799,0.1721,0.283682,0.26692,0.169628,0.240616,0.193225,0.219133,0.250796
-13.6154,0.186395,0.175554,0.296902,0.270866,0.173301,0.239614,0.197934,0.223539,0.254312
-13.1154,0.192268,0.182901,0.31002,0.275091,0.178645,0.24054,0.202962,0.230645,0.257394
-12.6154,0.199545,0.191964,0.320958,0.278653,0.184623,0.24168,0.207908,0.239514,0.260816
-12.1154,0.208935,0.201166,0.330287,0.281281,0.191011,0.242286,0.212645,0.249363,0.265162
-11.6154,0.21935,0.208654,0.337402,0.281908,0.196749,0.242174,0.216733,0.258756,0.271069
-11.1154,0.22961,0.214059,0.342249,0.28041,0.201356,0.242389,0.219876,0.266563,0.278807
-10.6154,0.240058,0.217778,0.345708,0.278478,0.205954,0.244499,0.222565,0.27279,0.288332
-10.1154,0.250805,0.221043,0.3487,0.277536,0.212137,0.249937,0.22575,0.27875,0.298678
-9.61538,0.262917,0.225965,0.352068,0.278,0.221595,0.259968,0.230543,0.285184,0.309884
-9.11538,0.277212,0.235156,0.357649,0.280379,0.235883,0.275485,0.23771,0.293672,0.32226
-8.61538,0.292807,0.25023,0.366445,0.28519,0.254361,0.295984,0.247012,0.305642,0.335456
-8.11538,0.308676,0.270845,0.377698,0.292495,0.275728,0.319959,0.257608,0.321293,0.350537
