Arc_length vs Data,025_01months_DTI_antsBM,028_01months_DTI_antsBM,031_01months_DTI_antsBM,032_02weeks_DTI_antsBM,033_01months_DTI_antsBM,034_02weeks_DTI_antsBM,035_02weeks_DTI_antsBM,036_02weeks_DTI_antsBM,Atlas
-19.028,0.108767,0.0975114,0.0969233,0.103375,0.143143,0.119219,0.150519,0.0848628,0.128753
-18.528,0.122132,0.100949,0.106734,0.107115,0.156215,0.129547,0.159267,0.0808381,0.133063
-18.028,0.130737,0.106164,0.113477,0.110852,0.159916,0.139549,0.165767,0.0795589,0.136313
-17.528,0.136147,0.109499,0.118067,0.114567,0.158079,0.148119,0.168771,0.0802862,0.138566
-17.028,0.137275,0.108569,0.121431,0.115168,0.148323,0.151149,0.164827,0.0834506,0.138374
-16.528,0.13496,0.108724,0.135691,0.106031,0.129881,0.141919,0.149016,0.0916958,0.134484
-16.028,0.135088,0.118225,0.161226,0.0944907,0.118949,0.132341,0.135963,0.100213,0.133818
-15.528,0.139741,0.130105,0.181559,0.093197,0.122117,0.13284,0.135497,0.106023,0.138802
-15.028,0.147652,0.141659,0.195876,0.0994223,0.130729,0.138663,0.140311,0.111955,0.146556
-14.528,0.157998,0.153126,0.207223,0.1093,0.140789,0.147225,0.146485,0.118465,0.155878
-14.028,0.169188,0.164154,0.216698,0.121027,0.151027,0.158258,0.152883,0.125555,0.166406
-13.528,0.180785,0.17504,0.22459,0.133691,0.161052,0.171896,0.160221,0.133547,0.177569
-13.028,0.192214,0.185384,0.231041,0.146519,0.17166,0.187146,0.169473,0.142991,0.18884
-12.528,0.203706,0.195252,0.236601,0.159066,0.183351,0.201954,0.180979,0.15404,0.200677
-12.028,0.216207,0.205962,0.242006,0.170831,0.196345,0.215472,0.194526,0.166612,0.213367
-11.528,0.230047,0.217846,0.247096,0.181218,0.209986,0.227481,0.208686,0.179884,0.227741
-11.028,0.244977,0.230862,0.251681,0.189737,0.222696,0.238263,0.221827,0.192797,0.243841
-10.528,0.260171,0.244173,0.255599,0.196967,0.233621,0.24832,0.232918,0.20498,0.260928
-10.028,0.273956,0.256621,0.258915,0.204176,0.242109,0.257362,0.242036,0.216207,0.277213
-9.52798,0.2863,0.268451,0.262868,0.213196,0.249363,0.266151,0.251192,0.227524,0.29135
-9.02798,0.299356,0.280329,0.268794,0.225159,0.257315,0.275963,0.262395,0.239647,0.302779
-8.52798,0.313853,0.291609,0.276596,0.238927,0.265829,0.286354,0.274793,0.251421,0.310813
-8.02798,0.3287,0.301374,0.285389,0.252397,0.273973,0.296173,0.285783,0.261333,0.316129
-7.52798,0.340213,0.307701,0.293583,0.263254,0.279834,0.303015,0.292099,0.267649,0.319796
-7.02798,0.346254,0.311142,0.300827,0.270921,0.283617,0.305773,0.293502,0.270925,0.323759
-6.52798,0.347698,0.313684,0.30834,0.276932,0.287673,0.305411,0.292569,0.273616,0.329695
-6.02798,0.346191,0.315625,0.317073,0.282338,0.294001,0.303622,0.291993,0.277544,0.3379
-5.52798,0.342514,0.315166,0.326186,0.285784,0.301994,0.301349,0.292823,0.28271,0.348493
-5.02798,0.334639,0.307617,0.331714,0.282769,0.306493,0.296393,0.292169,0.285523,0.362849
-4.52798,0.320258,0.288195,0.327374,0.269993,0.298964,0.284897,0.284675,0.279883,0.38383
-4.02798,0.298347,0.257969,0.305106,0.243905,0.276246,0.262564,0.265334,0.260962,0.413319
-3.52798,0.270283,0.224037,0.27172,0.210895,0.245128,0.23581,0.237057,0.232242,0.451859
-3.02798,0.240601,0.201139,0.248059,0.185937,0.222286,0.217733,0.215584,0.20786,0.495443
-2.52798,0.217197,0.195764,0.242936,0.178366,0.216031,0.215333,0.212279,0.197987,0.537289
-2.02798,0.208892,0.20238,0.253899,0.186403,0.224018,0.226553,0.223006,0.203823,0.57041
-1.52798,0.218168,0.213984,0.26785,0.201503,0.239701,0.24268,0.238605,0.219227,0.589751
-1.02798,0.237047,0.22377,0.276238,0.213569,0.253153,0.25614,0.249745,0.235257,0.596521
-0.527979,0.256258,0.233374,0.28603,0.220422,0.265216,0.266838,0.257364,0.250211,0.596888
-0.0279793,0.269437,0.24851,0.302765,0.22712,0.276769,0.278175,0.27022,0.264927,0.600571
0.472021,0.275936,0.260926,0.315993,0.232547,0.282652,0.286,0.28014,0.273121,0.60682
0.972021,0.27876,0.263123,0.314492,0.235622,0.277982,0.285351,0.280338,0.270467,0.608321
1.47202,0.282437,0.257532,0.302594,0.236659,0.266766,0.278758,0.272152,0.259798,0.596264
1.97202,0.291796,0.251809,0.292735,0.238331,0.25792,0.272678,0.260635,0.251178,0.567993
2.47202,0.309129,0.258066,0.296408,0.243286,0.259959,0.275145,0.254461,0.255665,0.528666
2.97202,0.33033,0.275032,0.31457,0.255879,0.275059,0.286405,0.255439,0.273513,0.487024
3.47202,0.347815,0.295449,0.337167,0.272922,0.294322,0.299092,0.261509,0.29397,0.449461
3.97202,0.356085,0.309235,0.353361,0.289461,0.306894,0.305243,0.269758,0.305883,0.417938
4.47202,0.355691,0.311214,0.358829,0.300797,0.308439,0.304463,0.277842,0.304018,0.393681
4.97202,0.350915,0.304242,0.354737,0.302652,0.299646,0.301138,0.283647,0.293063,0.374462
5.47202,0.342318,0.290146,0.344097,0.297796,0.285739,0.297327,0.285646,0.278848,0.358719
5.97202,0.330658,0.274273,0.331286,0.28777,0.272687,0.292933,0.284974,0.264737,0.345627
6.47202,0.316999,0.260717,0.31975,0.2767,0.263415,0.287105,0.283128,0.253123,0.335363
6.97202,0.303467,0.251336,0.310811,0.266154,0.257842,0.27976,0.280468,0.244201,0.32776
7.47202,0.292501,0.246278,0.304703,0.255983,0.253136,0.271088,0.276433,0.237483,0.321849
7.97202,0.285733,0.244192,0.301007,0.245438,0.247879,0.262272,0.270862,0.231843,0.315693
8.47202,0.282482,0.243421,0.299423,0.234427,0.243564,0.254904,0.265656,0.227386,0.307374
8.97202,0.280098,0.242755,0.299091,0.224166,0.241048,0.249629,0.262513,0.224845,0.29617
9.47202,0.275229,0.241251,0.29795,0.215276,0.239908,0.245739,0.261045,0.223875,0.282669
9.97202,0.265145,0.237639,0.292998,0.206329,0.237105,0.240652,0.258358,0.221993,0.266889
10.472,0.250048,0.231567,0.281989,0.195875,0.229851,0.232263,0.252105,0.216377,0.250087
10.972,0.231807,0.223355,0.264208,0.183397,0.218404,0.219998,0.242041,0.205852,0.233049
11.472,0.213687,0.213595,0.242038,0.170252,0.205142,0.205812,0.230106,0.192156,0.21642
11.972,0.19916,0.203653,0.219673,0.158671,0.192746,0.192679,0.218933,0.178516,0.201311
12.472,0.190449,0.194629,0.200875,0.149454,0.182301,0.182646,0.210064,0.167346,0.188229
12.972,0.18741,0.18685,0.186903,0.141944,0.173311,0.175752,0.203041,0.158839,0.177124
13.472,0.187176,0.180332,0.176291,0.134274,0.164702,0.169973,0.196692,0.15116,0.168023
13.972,0.186212,0.173773,0.166974,0.125065,0.155664,0.163182,0.189357,0.142526,0.159895
14.472,0.182283,0.165791,0.157597,0.114619,0.145554,0.154634,0.179306,0.131229,0.151869
14.972,0.175537,0.155632,0.148376,0.103604,0.134791,0.145926,0.16668,0.116231,0.144192
15.472,0.169237,0.141918,0.140695,0.0953016,0.127251,0.140068,0.153252,0.0995331,0.137125
15.972,0.168498,0.125032,0.135349,0.0924684,0.129206,0.142491,0.145146,0.0851577,0.134451
16.472,0.176764,0.110936,0.135032,0.0957533,0.143951,0.158087,0.150716,0.0839647,0.140082
16.972,0.182029,0.106945,0.136709,0.0975157,0.153168,0.169079,0.160547,0.0952949,0.145504
17.472,0.181264,0.105281,0.136581,0.0997332,0.15399,0.170722,0.163576,0.10735,0.146861
17.972,0.176294,0.102443,0.134043,0.105779,0.153505,0.166691,0.160965,0.119583,0.145465
18.472,0.168079,0.0988726,0.129152,0.119007,0.154421,0.158474,0.154148,0.135002,0.141446
18.972,0.157989,0.0965793,0.122163,0.163439,0.169262,0.15007,0.145292,0.165463,0.135397
