Arc_length vs Data,025_01months_DTI_antsBM,028_01months_DTI_antsBM,031_01months_DTI_antsBM,032_02weeks_DTI_antsBM,033_01months_DTI_antsBM,034_02weeks_DTI_antsBM,035_02weeks_DTI_antsBM,036_02weeks_DTI_antsBM,Atlas
-29.464,0.226059,0.263616,0.241352,0.169432,0.249013,0.246515,0.269373,0.20521,0.161119
-28.964,0.230144,0.265925,0.245663,0.172592,0.252999,0.242303,0.269914,0.207283,0.162874
-28.464,0.235712,0.270553,0.254141,0.176306,0.261387,0.243898,0.269368,0.211399,0.165234
-27.964,0.239773,0.27294,0.262078,0.180186,0.270934,0.246973,0.268285,0.214645,0.169809
-27.464,0.242716,0.274856,0.269686,0.184388,0.280133,0.251452,0.267108,0.21744,0.176809
-26.964,0.244852,0.276219,0.275239,0.187522,0.287675,0.256789,0.265873,0.218797,0.186883
-26.464,0.246486,0.278982,0.277578,0.189913,0.293023,0.263028,0.264999,0.218411,0.20003
-25.964,0.248678,0.284752,0.277424,0.192096,0.296172,0.269837,0.265304,0.217301,0.215135
-25.464,0.251653,0.292223,0.276348,0.194188,0.300168,0.276061,0.267632,0.215808,0.230747
-24.964,0.254694,0.299406,0.275864,0.196258,0.306065,0.281291,0.272222,0.215719,0.244933
-24.464,0.256745,0.302036,0.276328,0.198123,0.311003,0.283764,0.278235,0.21802,0.256658
-23.964,0.257282,0.298858,0.27748,0.200545,0.313013,0.282327,0.284471,0.221491,0.265525
-23.464,0.256206,0.292773,0.279408,0.204701,0.310839,0.277081,0.289349,0.224413,0.271753
-22.964,0.253489,0.287097,0.282445,0.210527,0.305806,0.26929,0.291733,0.225169,0.276434
-22.464,0.249757,0.283647,0.286203,0.216268,0.3007,0.261046,0.291078,0.223567,0.279232
-21.964,0.246227,0.281436,0.289532,0.220209,0.296676,0.253832,0.287643,0.22095,0.281021
-21.464,0.244151,0.278593,0.291261,0.222273,0.293813,0.248117,0.282997,0.218455,0.282504
-20.964,0.243954,0.274592,0.290348,0.223583,0.290938,0.244172,0.278895,0.215429,0.283435
-20.464,0.245158,0.270935,0.286567,0.224752,0.28587,0.243361,0.275296,0.209997,0.28459
-19.964,0.24664,0.267869,0.280927,0.225612,0.278781,0.246046,0.271228,0.200781,0.285553
-19.464,0.247848,0.264861,0.274828,0.224551,0.272194,0.250483,0.265885,0.187831,0.285623
-18.964,0.248745,0.26216,0.269962,0.220936,0.268582,0.253435,0.2596,0.17406,0.285066
-18.464,0.249011,0.258805,0.265359,0.215289,0.268194,0.251722,0.252675,0.163327,0.28347
-17.964,0.247929,0.252583,0.258547,0.207771,0.266614,0.243672,0.244345,0.158567,0.281096
-17.464,0.243944,0.243696,0.249912,0.199319,0.258377,0.231774,0.234486,0.160031,0.278263
-16.964,0.238526,0.2364,0.243847,0.192994,0.245047,0.222757,0.225333,0.165725,0.274866
-16.464,0.236119,0.237064,0.245538,0.192656,0.232966,0.222721,0.220976,0.173086,0.271691
-15.964,0.240397,0.248076,0.255717,0.200536,0.230612,0.232659,0.224039,0.179827,0.269838
-15.464,0.249286,0.26284,0.268747,0.213686,0.239691,0.247215,0.231919,0.185514,0.269771
-14.964,0.256382,0.272853,0.278285,0.225691,0.252792,0.259209,0.239008,0.190639,0.270473
-14.464,0.256362,0.273232,0.281495,0.231856,0.259127,0.264181,0.240342,0.195845,0.269705
-13.964,0.251083,0.267257,0.28118,0.231989,0.254763,0.261762,0.235135,0.201946,0.265726
-13.464,0.246447,0.261965,0.282152,0.229432,0.245601,0.255509,0.227452,0.208213,0.258876
-12.964,0.245373,0.260998,0.286093,0.227653,0.239606,0.250272,0.222485,0.21285,0.250863
-12.464,0.248517,0.264122,0.292195,0.229579,0.242283,0.250659,0.223774,0.214953,0.244396
-11.964,0.25522,0.269382,0.29968,0.235808,0.252396,0.258712,0.23125,0.21498,0.241374
-11.464,0.265375,0.275315,0.306842,0.244504,0.265702,0.272335,0.241436,0.214933,0.241861
-10.964,0.278542,0.281531,0.31501,0.253843,0.279044,0.286441,0.250291,0.216484,0.244829
-10.464,0.29065,0.286928,0.323573,0.260716,0.288447,0.296918,0.254734,0.219439,0.247845
-9.96398,0.295931,0.287444,0.329514,0.262776,0.291602,0.301956,0.252716,0.221653,0.248015
-9.46398,0.290703,0.281112,0.327233,0.26003,0.285449,0.298571,0.245109,0.220943,0.244393
-8.96398,0.27385,0.268314,0.311724,0.251584,0.270028,0.286326,0.232297,0.216084,0.238196
-8.46398,0.251103,0.25205,0.286298,0.239158,0.250463,0.267151,0.215965,0.206963,0.233696
-7.96398,0.232267,0.236208,0.257635,0.224353,0.231013,0.246427,0.199038,0.195622,0.235336
-7.46398,0.224743,0.223176,0.234272,0.207889,0.217313,0.231308,0.184653,0.185123,0.24497
-6.96398,0.229972,0.214749,0.221639,0.192485,0.211923,0.222637,0.177045,0.178217,0.262172
-6.46398,0.24226,0.212664,0.218297,0.181025,0.213142,0.217374,0.178827,0.176893,0.283344
-5.96398,0.256187,0.216879,0.221292,0.175368,0.217685,0.212731,0.190215,0.181831,0.305042
