Arc_length vs Data,025_01months_DTI_antsBM,028_01months_DTI_antsBM,031_01months_DTI_antsBM,032_02weeks_DTI_antsBM,033_01months_DTI_antsBM,034_02weeks_DTI_antsBM,035_02weeks_DTI_antsBM,036_02weeks_DTI_antsBM,Atlas
-13.997,0.164507,0.173215,0.172563,0.148194,0.159985,0.167026,0.154927,0.144962,0.127612
-13.497,0.172415,0.183527,0.176755,0.15798,0.163774,0.177414,0.164831,0.153566,0.135947
-12.997,0.174992,0.185871,0.178392,0.160563,0.164387,0.180265,0.171041,0.156317,0.143454
-12.497,0.174867,0.18407,0.179601,0.158677,0.163909,0.179003,0.175885,0.155011,0.149808
-11.997,0.168488,0.175478,0.176858,0.149535,0.160342,0.170662,0.175647,0.146884,0.153674
-11.497,0.15754,0.16201,0.168169,0.135093,0.154011,0.157851,0.169658,0.132739,0.153225
-10.997,0.149783,0.153368,0.161364,0.123519,0.150194,0.149719,0.163401,0.121534,0.152526
-10.497,0.148446,0.154816,0.1621,0.121373,0.152596,0.148426,0.160999,0.120793,0.159431
-9.99704,0.151589,0.159987,0.165579,0.124874,0.158478,0.149534,0.160624,0.125269,0.173372
-9.49704,0.158554,0.16709,0.17181,0.132026,0.166757,0.154459,0.162223,0.132849,0.191696
-8.99704,0.16886,0.17576,0.18043,0.140742,0.17591,0.164025,0.164716,0.142244,0.212722
-8.49704,0.183701,0.185974,0.191472,0.14939,0.184726,0.178232,0.169768,0.15296,0.233017
-7.99704,0.203061,0.198335,0.205177,0.156867,0.192535,0.195671,0.179643,0.165148,0.248834
-7.49704,0.224931,0.211208,0.218939,0.162241,0.199128,0.212066,0.194102,0.177482,0.259448
-6.99704,0.246145,0.222509,0.230637,0.166273,0.205788,0.224942,0.210564,0.188449,0.266089
-6.49704,0.26239,0.230676,0.23935,0.169422,0.212893,0.233895,0.224593,0.196824,0.271006
-5.99704,0.269072,0.234619,0.244704,0.171402,0.218954,0.238357,0.232549,0.201959,0.276564
-5.49704,0.263945,0.234373,0.245791,0.171497,0.221831,0.237391,0.234406,0.203976,0.284236
-4.99704,0.249309,0.231036,0.240943,0.168944,0.21967,0.2319,0.232322,0.202895,0.293705
-4.49704,0.232271,0.22602,0.230278,0.164549,0.21356,0.224715,0.228607,0.199301,0.304098
-3.99704,0.221767,0.221026,0.218065,0.16045,0.206027,0.218967,0.225867,0.194808,0.314974
-3.49704,0.222614,0.218428,0.211631,0.158499,0.200506,0.216596,0.225743,0.191865,0.326123
-2.99704,0.231921,0.221132,0.215985,0.160219,0.201675,0.218134,0.228903,0.192968,0.337721
-2.49704,0.24444,0.230517,0.230789,0.166597,0.212893,0.224161,0.235068,0.200281,0.349433
-1.99704,0.258792,0.246051,0.25381,0.180355,0.236008,0.236509,0.244925,0.215657,0.361152
-1.49704,0.280216,0.270602,0.285506,0.206217,0.273004,0.259591,0.262379,0.241225,0.373602
-0.99704,0.312726,0.305738,0.326096,0.244925,0.320615,0.294047,0.290609,0.276294,0.386294
-0.49704,0.357778,0.353559,0.37775,0.295964,0.377588,0.340183,0.331169,0.320655,0.402347
0.00296022,0.41067,0.411057,0.43549,0.352296,0.437877,0.393197,0.377571,0.370555,0.425642
0.50296,0.455289,0.458831,0.48201,0.396581,0.483692,0.436364,0.413406,0.410919,0.453905
1.00296,0.479311,0.482483,0.50454,0.418259,0.503482,0.45754,0.428308,0.430793,0.483919
1.50296,0.480937,0.481497,0.501207,0.417573,0.498207,0.456024,0.422759,0.429011,0.511498
2.00296,0.46463,0.459417,0.475659,0.399001,0.474128,0.434696,0.400339,0.407394,0.534873
2.50296,0.439431,0.424261,0.435313,0.368868,0.438067,0.401014,0.366952,0.372565,0.550933
3.00296,0.413093,0.384779,0.391595,0.331751,0.397461,0.36398,0.328331,0.330824,0.556632
3.50296,0.387937,0.346937,0.353769,0.294127,0.356717,0.332443,0.291256,0.289176,0.549545
4.00296,0.361822,0.312891,0.32594,0.260586,0.319401,0.310793,0.260747,0.255051,0.528967
4.50296,0.332191,0.282338,0.306633,0.23452,0.288191,0.296566,0.238091,0.232734,0.496545
5.00296,0.299876,0.254379,0.28813,0.215812,0.262353,0.281427,0.222169,0.221486,0.455894
5.50296,0.268221,0.229836,0.265163,0.201085,0.23918,0.258091,0.20927,0.214845,0.4117
6.00296,0.243163,0.209801,0.238107,0.187798,0.216785,0.228362,0.196532,0.205338,0.369071
6.50296,0.228028,0.195171,0.212702,0.176185,0.197045,0.201152,0.185315,0.191856,0.332961
7.00296,0.22146,0.187665,0.196735,0.169032,0.185479,0.185158,0.178575,0.179178,0.306138
7.50296,0.220402,0.187202,0.193162,0.167989,0.185667,0.18349,0.178871,0.172591,0.288217
8.00296,0.22283,0.191918,0.199245,0.17391,0.196099,0.192718,0.186553,0.174725,0.276337
8.50296,0.226249,0.198195,0.208095,0.183307,0.209244,0.203284,0.197013,0.181303,0.263028
9.00296,0.230103,0.202645,0.215497,0.191161,0.217596,0.209479,0.206063,0.187508,0.244308
9.50296,0.233167,0.205577,0.220779,0.196563,0.219766,0.211067,0.212708,0.192751,0.220558
10.003,0.232919,0.207714,0.224164,0.198133,0.216103,0.207668,0.216174,0.19548,0.191716
10.503,0.231488,0.210209,0.228815,0.197259,0.209164,0.204035,0.216614,0.197273,0.165466
11.003,0.228158,0.213288,0.233543,0.199109,0.204818,0.206463,0.213853,0.199763,0.154168
11.503,0.221736,0.215031,0.237187,0.203644,0.20338,0.209484,0.2082,0.199678,0.150835
12.003,0.205989,0.210518,0.239181,0.208799,0.196321,0.200661,0.192561,0.192821,0.150722
12.503,0.184626,0.19991,0.235317,0.200914,0.181553,0.173786,0.173228,0.184407,0.144266
