Arc_length vs Data,025_01months_DTI_antsBM,028_01months_DTI_antsBM,031_01months_DTI_antsBM,032_02weeks_DTI_antsBM,033_01months_DTI_antsBM,034_02weeks_DTI_antsBM,035_02weeks_DTI_antsBM,036_02weeks_DTI_antsBM,Atlas
-25.5673,0.282217,0.227004,0.215051,0.207641,0.479293,0.219529,0.187639,0.33344,0.207116
-25.0673,0.313519,0.256076,0.241083,0.215504,0.483498,0.235184,0.215433,0.331079,0.217946
-24.5673,0.35327,0.321002,0.306616,0.250636,0.496345,0.301207,0.279015,0.347052,0.281163
-24.0673,0.367651,-nan,0.361932,0.292596,0.508076,0.370742,0.338732,0.369229,0.352831
-23.5673,0.373911,-nan,0.388528,0.319997,0.517068,0.408067,0.364721,0.38496,0.39628
-23.0673,0.38418,-nan,0.409083,0.340706,0.525021,0.427749,0.377293,0.395136,0.427714
-22.5673,0.393788,-nan,0.428022,0.357373,0.526784,0.43533,0.385189,0.400201,0.45427
-22.0673,0.40335,0.434927,0.44611,0.366774,0.522079,0.433453,0.387266,0.398753,0.477886
-21.5673,0.405619,0.452788,0.457467,0.364368,0.505883,0.419295,0.383584,0.387784,0.490487
-21.0673,0.394171,0.447015,0.449617,0.348669,0.477104,0.39748,0.374402,0.369561,0.488155
-20.5673,0.372,0.416489,0.42507,0.326422,0.441069,0.373965,0.360399,0.349111,0.474187
-20.0673,0.345608,0.373247,0.391901,0.305214,0.403076,0.349351,0.343556,0.329205,0.454593
-19.5673,0.323199,0.334185,0.363432,0.285556,0.369186,0.327105,0.324694,0.309629,0.438381
-19.0673,0.307481,0.307735,0.344866,0.267014,0.342916,0.308248,0.305096,0.289367,0.428308
-18.5673,0.298114,0.292138,0.330353,0.248234,0.322316,0.291129,0.284631,0.269355,0.426083
-18.0673,0.289942,0.278657,0.312176,0.22857,0.300032,0.275823,0.26391,0.251291,0.429469
-17.5673,0.279518,0.260424,0.287678,0.21092,0.27414,0.261894,0.24402,0.235967,0.438492
-17.0673,0.266148,0.238503,0.26147,0.197541,0.245393,0.249129,0.226534,0.221496,0.453521
-16.5673,0.251337,0.21722,0.239079,0.188978,0.219586,0.236585,0.213858,0.205961,0.474044
-16.0673,0.23667,0.201033,0.223022,0.184351,0.20106,0.22221,0.206948,0.190078,0.498511
-15.5673,0.222463,0.19326,0.212082,0.180985,0.191007,0.207153,0.205208,0.177587,0.522192
-15.0673,0.210602,0.193261,0.205763,0.177141,0.187173,0.194234,0.207656,0.172443,0.541159
-14.5673,0.203468,0.197762,0.203885,0.173005,0.186105,0.18686,0.211256,0.175346,0.548746
-14.0673,0.202031,0.201116,0.205963,0.169502,0.184633,0.186359,0.213368,0.184453,0.541729
-13.5673,0.203965,0.199361,0.208636,0.16822,0.181571,0.192638,0.211967,0.19588,0.520012
-13.0673,0.20575,0.19543,0.208759,0.169592,0.179886,0.203109,0.207932,0.204696,0.48864
-12.5673,0.207722,0.195972,0.205941,0.173329,0.181926,0.214388,0.202812,0.20765,0.455961
-12.0673,0.215221,0.205005,0.204289,0.178726,0.188804,0.224564,0.198399,0.205591,0.427824
-11.5673,0.232927,0.221393,0.209909,0.185662,0.20034,0.233953,0.197267,0.203026,0.407522
-11.0673,0.256436,0.239455,0.224774,0.194887,0.214104,0.24487,0.201444,0.205243,0.396064
-10.5673,0.275958,0.254928,0.24486,0.206779,0.228622,0.258324,0.211214,0.213983,0.393082
-10.0673,0.284448,0.267531,0.262695,0.220779,0.243444,0.272706,0.223995,0.227586,0.397922
-9.56728,0.285465,0.27887,0.273845,0.23563,0.258277,0.284987,0.23858,0.243641,0.409136
-9.06728,0.290223,0.291322,0.281814,0.250015,0.274713,0.293571,0.256138,0.26046,0.424892
-8.56728,0.304898,0.307211,0.293854,0.262963,0.294375,0.299961,0.277965,0.278684,0.44296
-8.06728,0.326084,0.325874,0.313367,0.274914,0.317722,0.308531,0.3023,0.298662,0.460687
-7.56728,0.346093,0.343989,0.337292,0.285918,0.341909,0.321038,0.323107,0.318185,0.475386
-7.06728,0.359493,0.358412,0.358778,0.294149,0.36202,0.333947,0.335982,0.333942,0.48487
-6.56728,0.365568,0.367405,0.372578,0.298416,0.373829,0.342976,0.341509,0.343583,0.488064
-6.06728,0.364877,0.372273,0.37693,0.298386,0.375976,0.346742,0.343023,0.346178,0.484816
-5.56728,0.357089,0.375291,0.373404,0.294727,0.37083,0.346409,0.342982,0.342463,0.475532
-5.06728,0.344766,0.376432,0.366417,0.289793,0.362019,0.34403,0.341422,0.333816,0.461139
