Arc_length vs Data,025_01months_DTI_antsBM,028_01months_DTI_antsBM,031_01months_DTI_antsBM,032_02weeks_DTI_antsBM,033_01months_DTI_antsBM,034_02weeks_DTI_antsBM,035_02weeks_DTI_antsBM,036_02weeks_DTI_antsBM,Atlas
-31.0576,0.129267,0.111945,0.17003,0.100221,0.193263,0.127576,0.232777,0.0880808,0.128732
-30.5576,0.143993,0.141794,0.168175,0.105001,0.203702,0.149619,0.187797,0.106634,0.128123
-30.0576,0.172456,0.167757,0.183831,0.119748,0.231669,0.175378,0.123638,0.129238,0.131705
-29.5576,0.194208,0.182493,0.198518,0.137448,0.230557,0.187951,0.10039,0.144282,0.13881
-29.0576,0.209718,0.193,0.206086,0.156544,0.217269,0.194598,0.102347,0.156447,0.145576
-28.5576,0.213988,0.197002,0.202766,0.174928,0.198991,0.193303,0.115586,0.165948,0.151243
-28.0576,0.208485,0.194719,0.197143,0.203211,0.182726,0.186849,0.136571,0.171614,0.155739
-27.5576,0.197817,0.189272,0.187102,0.224653,0.174787,0.178047,0.155953,0.171671,0.159607
-27.0576,0.186525,0.181721,0.179899,0.237213,0.174044,0.170845,0.165876,0.166107,0.163009
-26.5576,0.17933,0.175444,0.177886,0.241929,0.175152,0.167029,0.167007,0.158296,0.166542
-26.0576,0.17547,0.17037,0.176708,0.225936,0.172223,0.164667,0.161815,0.15037,0.170093
-25.5576,0.172778,0.165862,0.176193,0.192526,0.164332,0.162684,0.15428,0.144472,0.172613
-25.0576,0.169175,0.160506,0.171981,0.154029,0.152997,0.15761,0.14755,0.141205,0.174781
-24.5576,0.168083,0.158026,0.168887,0.128035,0.146846,0.154362,0.146327,0.141812,0.18299
-24.0576,0.173082,0.162094,0.171428,0.123426,0.150534,0.157212,0.152866,0.148076,0.201985
-23.5576,0.184503,0.173598,0.181758,0.133304,0.16386,0.167529,0.16702,0.160805,0.233486
-23.0576,0.203395,0.193936,0.201607,0.148166,0.186524,0.186888,0.189189,0.181071,0.27956
-22.5576,0.22613,0.218651,0.227771,0.165714,0.213672,0.210802,0.215252,0.205785,0.333442
-22.0576,0.249961,0.243618,0.255922,0.185523,0.241641,0.235363,0.241219,0.231138,0.38709
-21.5576,0.274773,0.266728,0.28328,0.20727,0.26935,0.258597,0.265551,0.255398,0.435316
-21.0576,0.299954,0.28746,0.307999,0.228765,0.295882,0.28002,0.287934,0.278126,0.473684
-20.5576,0.323934,0.306758,0.329329,0.248091,0.320216,0.300227,0.307919,0.299096,0.499611
-20.0576,0.343894,0.325764,0.346177,0.264307,0.341247,0.319665,0.324511,0.316967,0.512295
