Arc_length vs Data,025_01months_DTI_antsBM,028_01months_DTI_antsBM,031_01months_DTI_antsBM,032_02weeks_DTI_antsBM,033_01months_DTI_antsBM,034_02weeks_DTI_antsBM,035_02weeks_DTI_antsBM,036_02weeks_DTI_antsBM,Atlas
-18.9593,0.161966,0.0956809,0.125751,0.115831,0.147287,0.149436,0.145575,0.118882,0.133148
-18.4593,0.171476,0.0993929,0.131851,0.100778,0.148077,0.158512,0.155475,0.108975,0.139639
-17.9593,0.179419,0.10374,0.136062,0.0994454,0.152344,0.166783,0.162282,0.103159,0.143648
-17.4593,0.183843,0.106695,0.137688,0.0994235,0.154909,0.169853,0.164326,0.0969282,0.144891
-16.9593,0.184532,0.108836,0.13719,0.0990082,0.153935,0.166721,0.16071,0.0881672,0.143345
-16.4593,0.177236,0.116124,0.135125,0.0956658,0.140896,0.151075,0.15062,0.0814739,0.136569
-15.9593,0.169332,0.13192,0.136544,0.0925732,0.127983,0.138038,0.14907,0.089572,0.132846
-15.4593,0.170951,0.146964,0.142437,0.096625,0.129438,0.139821,0.159526,0.105624,0.137186
-14.9593,0.175976,0.158081,0.149709,0.104454,0.137515,0.147078,0.172691,0.120123,0.144698
-14.4593,0.1794,0.166345,0.157651,0.112658,0.146183,0.155268,0.184484,0.131116,0.153147
-13.9593,0.180151,0.173246,0.166439,0.120937,0.154423,0.163089,0.194094,0.139272,0.162225
-13.4593,0.179079,0.179349,0.176639,0.128696,0.16266,0.169823,0.201255,0.145922,0.171829
-12.9593,0.179438,0.186475,0.190236,0.1361,0.171886,0.176839,0.207403,0.153285,0.182744
-12.4593,0.185732,0.196079,0.209311,0.145092,0.183156,0.187034,0.214614,0.163755,0.19566
-11.9593,0.199804,0.208314,0.234633,0.157186,0.196754,0.201999,0.224871,0.178485,0.210886
-11.4593,0.220382,0.222289,0.263755,0.172629,0.212191,0.220209,0.238474,0.195971,0.228425
-10.9593,0.244162,0.23609,0.291565,0.189902,0.22798,0.238195,0.253244,0.212793,0.247275
-10.4593,0.26698,0.24793,0.313466,0.20638,0.241479,0.252545,0.266104,0.22538,0.266371
-9.95928,0.285106,0.256337,0.327323,0.22062,0.250181,0.261998,0.274717,0.23231,0.284625
-9.45928,0.295879,0.260258,0.333266,0.232755,0.254591,0.267924,0.279257,0.235181,0.300191
-8.95928,0.299566,0.259974,0.334035,0.24435,0.257671,0.273275,0.282122,0.236784,0.312096
-8.45928,0.299651,0.257145,0.332765,0.255609,0.261726,0.279765,0.285429,0.239014,0.319799
