Arc_length vs Data,025_01months_DTI_antsBM,028_01months_DTI_antsBM,031_01months_DTI_antsBM,032_02weeks_DTI_antsBM,033_01months_DTI_antsBM,034_02weeks_DTI_antsBM,035_02weeks_DTI_antsBM,036_02weeks_DTI_antsBM,Atlas
-28.7101,0.362954,0.351815,0.422234,0.328563,0.432213,0.373239,0.348066,0.421624,0.220147
-28.2101,0.368845,0.378365,0.435448,0.341315,0.445583,0.389365,0.357215,0.44041,0.246431
-27.7101,0.369811,0.4013,0.444517,0.35129,0.455641,0.402984,0.365518,0.455304,0.269686
-27.2101,0.370656,0.427471,0.454152,0.362822,0.467423,0.419648,0.377093,0.472791,0.298441
-26.7101,0.36878,0.448068,0.459388,0.371545,0.475531,0.433142,0.388406,0.486023,0.324418
-26.2101,0.365213,0.457733,0.458309,0.375384,0.478507,0.438636,0.396449,0.491053,0.341265
-25.7101,0.359895,0.45921,0.452383,0.37555,0.477221,0.436708,0.400276,0.487212,0.348414
-25.2101,0.352033,0.455232,0.44252,0.372147,0.471838,0.428556,0.399351,0.473798,0.347238
-24.7101,0.343182,0.447349,0.431151,0.365944,0.462829,0.41677,0.393824,0.451708,0.339591
-24.2101,0.33568,0.435715,0.420368,0.357423,0.450393,0.403737,0.38411,0.424397,0.327903
-23.7101,0.330409,0.420744,0.410912,0.346752,0.435464,0.391011,0.371249,0.397296,0.314603
-23.2101,0.325677,0.402789,0.401292,0.333581,0.419267,0.378806,0.356332,0.372784,0.30102
-22.7101,0.318837,0.382169,0.388569,0.317005,0.40241,0.364805,0.340092,0.351077,0.287924
-22.2101,0.308219,0.358762,0.370731,0.296547,0.384133,0.346132,0.322073,0.329403,0.27526
-21.7101,0.293512,0.331889,0.347227,0.272892,0.362332,0.320565,0.301397,0.305088,0.262809
-21.2101,0.276048,0.3021,0.319776,0.24797,0.335665,0.289623,0.277611,0.278317,0.25045
-20.7101,0.258901,0.273578,0.292068,0.225148,0.306057,0.259222,0.25252,0.252157,0.238892
-20.2101,0.245174,0.253122,0.268711,0.208086,0.278099,0.236603,0.229969,0.230791,0.228908
-19.7101,0.237483,0.24523,0.253174,0.199221,0.256974,0.225948,0.214135,0.217484,0.221828
-19.2101,0.235195,0.248708,0.245716,0.197744,0.245129,0.22606,0.206883,0.211653,0.218153
-18.7101,0.235711,0.258327,0.244405,0.200622,0.241122,0.233243,0.206751,0.211001,0.218107
-18.2101,0.237057,0.267379,0.247614,0.205568,0.242245,0.242642,0.209731,0.212745,0.221822
-17.7101,0.238661,0.27286,0.254251,0.211066,0.246365,0.251036,0.213811,0.214913,0.228659
-17.2101,0.242061,0.275508,0.263361,0.217661,0.252068,0.25869,0.218805,0.21747,0.238153
-16.7101,0.24836,0.277506,0.273772,0.226797,0.259133,0.266673,0.225344,0.22069,0.249597
-16.2101,0.257025,0.28206,0.283563,0.237802,0.266775,0.275958,0.233661,0.224508,0.261689
-15.7101,0.266554,0.289826,0.292454,0.249605,0.273759,0.286112,0.241592,0.229167,0.27346
-15.2101,0.275225,0.298621,0.300918,0.259908,0.279079,0.294237,0.248006,0.23426,0.283303
-14.7101,0.282095,0.305711,0.308639,0.267107,0.282589,0.298637,0.252565,0.240309,0.289977
-14.2101,0.286448,0.308422,0.31403,0.271128,0.283535,0.298447,0.254321,0.246727,0.292574
-13.7101,0.289025,0.306351,0.316835,0.273293,0.281824,0.29448,0.252463,0.251895,0.291125
-13.2101,0.290408,0.301048,0.317547,0.274918,0.277523,0.287989,0.246847,0.253763,0.286512
-12.7101,0.291746,0.29489,0.316205,0.277183,0.271699,0.28107,0.240242,0.250981,0.280113
-12.2101,0.293603,0.290089,0.312248,0.281054,0.266737,0.275641,0.23516,0.245408,0.273225
-11.7101,0.295705,0.288764,0.305191,0.285983,0.265165,0.272493,0.233028,0.23955,0.266825
-11.2101,0.298228,0.29133,0.296348,0.292039,0.269283,0.270982,0.233793,0.23554,0.261511
-10.7101,0.299659,0.296555,0.287846,0.298196,0.277995,0.269269,0.235777,0.234083,0.257309
-10.2101,0.298799,0.302402,0.281352,0.302473,0.288565,0.266376,0.237873,0.232969,0.253959
-9.71011,0.295201,0.306813,0.277879,0.302379,0.297264,0.263355,0.239527,0.229913,0.251535
-9.21011,0.290164,0.309428,0.276795,0.295987,0.302337,0.261381,0.240834,0.225352,0.249646
-8.71011,0.286799,0.3099,0.278582,0.285419,0.30491,0.262644,0.242717,0.22187,0.248138
-8.21011,0.28764,0.308635,0.283898,0.275261,0.30745,0.268117,0.246035,0.223049,0.246957
-7.71011,0.294312,0.307244,0.294349,0.270058,0.312339,0.278751,0.2523,0.231239,0.246365
-7.21011,0.306592,0.307858,0.311409,0.271485,0.319436,0.294114,0.262572,0.245474,0.247553
-6.71011,0.322496,0.311779,0.333381,0.277119,0.326825,0.311447,0.27549,0.262609,0.25202
-6.21011,0.338123,0.317341,0.354701,0.282974,0.331626,0.326574,0.287477,0.278193,0.259023
-5.71011,0.349024,0.321106,0.369174,0.285132,0.331912,0.334967,0.294093,0.289182,0.266178
-5.21011,0.35277,0.320819,0.372844,0.282102,0.327961,0.335169,0.293754,0.293347,0.270447
-4.71011,0.350259,0.31571,0.366109,0.275599,0.321093,0.328128,0.288563,0.291629,0.270273
-4.21011,0.344552,0.307506,0.353775,0.268264,0.312701,0.316657,0.281806,0.284923,0.26709
-3.71011,0.336802,0.29726,0.340548,0.262036,0.303338,0.303853,0.275295,0.274646,0.263244
-3.21011,0.324541,0.284472,0.328287,0.255683,0.291521,0.289575,0.267277,0.262616,0.260429
-2.71011,0.304685,0.268542,0.313917,0.245893,0.274902,0.271915,0.255356,0.248708,0.258242
-2.21011,0.278479,0.249577,0.294581,0.232497,0.253878,0.251531,0.238027,0.234075,0.254617
-1.71011,0.251652,0.229799,0.271202,0.217436,0.231437,0.230665,0.216106,0.218985,0.24818
-1.21011,0.231051,0.213214,0.249127,0.203339,0.21194,0.213768,0.194284,0.205702,0.240306
-0.71011,0.220672,0.20391,0.234997,0.192951,0.199161,0.204311,0.177501,0.196894,0.234028
-0.21011,0.21765,0.201906,0.229512,0.185517,0.192476,0.199869,0.169283,0.192274,0.232704
0.28989,0.219647,0.20658,0.232602,0.183187,0.19309,0.199901,0.171338,0.192042,0.2374
0.78989,0.223545,0.214701,0.241236,0.186319,0.199642,0.202629,0.180391,0.19479,0.245905
1.28989,0.227132,0.221817,0.252171,0.193442,0.208914,0.207285,0.192028,0.199815,0.254654
1.78989,0.23122,0.227522,0.264155,0.202124,0.218656,0.214748,0.202397,0.206803,0.260766
2.28989,0.234051,0.231785,0.273986,0.208986,0.226487,0.224578,0.20942,0.214187,0.263688
2.78989,0.236139,0.237263,0.281807,0.214726,0.235013,0.237301,0.213972,0.221351,0.265264
3.28989,0.236581,0.245544,0.288088,0.220551,0.246397,0.251272,0.216191,0.226536,0.26779
3.78989,0.234356,0.255227,0.291156,0.227307,0.259709,0.263218,0.215552,0.229387,0.271191
4.28989,0.23011,0.263337,0.289333,0.233809,0.27195,0.269252,0.210155,0.22836,0.274124
4.78989,0.22561,0.268327,0.283082,0.238809,0.280789,0.268416,0.199695,0.22318,0.27389
5.28989,0.223893,0.271635,0.274522,0.241999,0.286307,0.263047,0.188384,0.215955,0.26911
5.78989,0.226012,0.276032,0.268272,0.244286,0.289938,0.257378,0.18096,0.209358,0.261754
6.28989,0.230358,0.28261,0.266738,0.247561,0.292767,0.254733,0.17958,0.205171,0.254729
6.78989,0.235027,0.289351,0.26929,0.254383,0.295172,0.256024,0.182853,0.203432,0.249943
