Arc_length vs Data,025_01months_DTI_antsBM,028_01months_DTI_antsBM,031_01months_DTI_antsBM,032_02weeks_DTI_antsBM,033_01months_DTI_antsBM,034_02weeks_DTI_antsBM,035_02weeks_DTI_antsBM,036_02weeks_DTI_antsBM,Atlas
-19.5525,0.172055,0.0880539,0.109632,0.0746904,0.134127,0.145068,0.174183,0.151056,0.137199
-19.0525,0.168756,0.0914421,0.114815,0.0790431,0.14251,0.14652,0.170309,0.154403,0.139155
-18.5525,0.16452,0.0977015,0.125707,0.0831117,0.152522,0.149192,0.168116,0.157992,0.141515
-18.0525,0.159654,0.105115,0.137425,0.0861533,0.162019,0.151375,0.16552,0.161268,0.145007
-17.5525,0.15657,0.115187,0.14961,0.0880752,0.168618,0.152121,0.162657,0.163284,0.149327
-17.0525,0.157945,0.128821,0.163052,0.0899389,0.173321,0.151965,0.159791,0.163791,0.154318
-16.5525,0.163575,0.144835,0.175802,0.0915563,0.176139,0.15195,0.156857,0.162334,0.15977
-16.0525,0.171432,0.160811,0.183126,0.0933634,0.177512,0.153802,0.15533,0.158902,0.164632
-15.5525,0.176286,0.171981,0.179328,0.0957374,0.178355,0.156899,0.155567,0.154048,0.168845
-15.0525,0.17415,0.175314,0.165381,0.0990072,0.178891,0.15848,0.156004,0.148487,0.173186
-14.5525,0.16592,0.170415,0.148105,0.10415,0.179745,0.156188,0.154135,0.143306,0.178572
-14.0525,0.15449,0.158386,0.13609,0.110226,0.180685,0.149128,0.147899,0.139168,0.185546
-13.5525,0.143116,0.141705,0.13185,0.113374,0.178526,0.138337,0.137718,0.135728,0.193799
-13.0525,0.133875,0.12509,0.131057,0.110767,0.169918,0.126286,0.127009,0.131339,0.202599
-12.5525,0.127309,0.112448,0.129498,0.101118,0.153655,0.114581,0.120145,0.123798,0.211537
-12.0525,0.123418,0.106327,0.125347,0.086958,0.132591,0.104064,0.120102,0.112718,0.220505
-11.5525,0.12159,0.107034,0.118881,0.0747371,0.112237,0.0954841,0.127232,0.102342,0.229292
-11.0525,0.120034,0.112909,0.112592,0.0686213,0.0961976,0.0909074,0.139329,0.099028,0.237833
-10.5525,0.116775,0.122138,0.107797,0.0691824,0.0863899,0.0920714,0.152742,0.101441,0.245865
-10.0525,0.112143,0.13321,0.105166,0.073901,0.083106,0.0997885,0.163729,0.105517,0.253619
-9.55246,0.108942,0.14477,0.10633,0.0794415,0.0862678,0.11285,0.170069,0.107291,0.261418
-9.05246,0.111309,0.155449,0.112568,0.0853203,0.096018,0.127751,0.172356,0.107042,0.268893
-8.55246,0.121931,0.164977,0.126539,0.0929814,0.111375,0.143372,0.173405,0.111116,0.275116
-8.05246,0.13972,0.173155,0.148302,0.103559,0.130172,0.158638,0.176091,0.122043,0.277687
-7.55246,0.161216,0.180146,0.174199,0.117671,0.151362,0.173361,0.181736,0.139602,0.273698
-7.05246,0.181093,0.185596,0.198435,0.133166,0.172647,0.187055,0.189222,0.160417,0.261119
-6.55246,0.195688,0.190013,0.217365,0.148286,0.192026,0.199256,0.196398,0.181065,0.240278
-6.05246,0.203701,0.194375,0.229697,0.160624,0.206862,0.210156,0.201063,0.197339,0.214828
-5.55246,0.205311,0.199388,0.236808,0.168461,0.21477,0.21885,0.20199,0.206217,0.191628
-5.05246,0.202165,0.204816,0.240582,0.172185,0.215738,0.222707,0.200451,0.207921,0.177113
-4.55246,0.195339,0.206809,0.23983,0.170303,0.209606,0.217754,0.19785,0.202945,0.173918
-4.05246,0.184421,0.201585,0.231415,0.161931,0.196792,0.202426,0.194293,0.191895,0.180061
-3.55246,0.168705,0.186771,0.212069,0.147156,0.179629,0.180051,0.188068,0.175015,0.190752
-3.05246,0.14859,0.165449,0.185488,0.1306,0.163538,0.158266,0.177451,0.156441,0.200286
-2.55246,0.126419,0.147515,0.164724,0.11941,0.154375,0.144043,0.163807,0.142006,0.205239
-2.05246,0.10842,0.141432,0.15767,0.116261,0.152987,0.139771,0.153062,0.134807,0.20577
-1.55246,0.0985552,0.144489,0.159738,0.118876,0.15426,0.141941,0.152523,0.133344,0.204776
-1.05246,0.0972858,0.148736,0.161759,0.121755,0.152319,0.14432,0.161462,0.132886,0.204486
-0.552457,0.101572,0.146652,0.15521,0.120812,0.145126,0.142985,0.174369,0.130689,0.205226
-0.0524568,0.110525,0.134471,0.140005,0.115099,0.132383,0.134738,0.184864,0.126745,0.205124
