Arc_length vs Data,025_01months_DTI_antsBM,028_01months_DTI_antsBM,031_01months_DTI_antsBM,032_02weeks_DTI_antsBM,033_01months_DTI_antsBM,034_02weeks_DTI_antsBM,035_02weeks_DTI_antsBM,036_02weeks_DTI_antsBM,Atlas
-28.5681,0.12817,0.128672,0.129469,0.0969617,0.114755,0.105396,0.139125,0.103587,0.125576
-28.0681,0.131004,0.135973,0.139776,0.103847,0.121738,0.106976,0.145321,0.108587,0.131074
-27.5681,0.135661,0.144476,0.144545,0.11001,0.129646,0.11101,0.147008,0.113556,0.136885
-27.0681,0.14404,0.154141,0.14805,0.1164,0.138955,0.116835,0.149322,0.120703,0.144076
-26.5681,0.155908,0.163337,0.153429,0.123578,0.150268,0.124759,0.154152,0.130954,0.15483
-26.0681,0.171272,0.170717,0.16134,0.132317,0.163077,0.134605,0.161432,0.143534,0.169183
-25.5681,0.190004,0.178527,0.172656,0.142693,0.177365,0.146439,0.172293,0.157046,0.187996
-25.0681,0.210302,0.189279,0.187022,0.154197,0.192312,0.161012,0.185943,0.169489,0.210998
-24.5681,0.227174,0.20441,0.201725,0.163592,0.204583,0.176602,0.198783,0.17936,0.234454
-24.0681,0.237703,0.222595,0.216189,0.169685,0.213729,0.192578,0.209006,0.188798,0.257157
-23.5681,0.244273,0.239761,0.231717,0.174361,0.222218,0.20844,0.216964,0.199934,0.28057
-23.0681,0.252249,0.254535,0.24942,0.180536,0.23402,0.224155,0.224976,0.212838,0.307683
-22.5681,0.266365,0.269045,0.269421,0.191353,0.25174,0.241729,0.237596,0.227727,0.341002
-22.0681,0.288198,0.286308,0.290689,0.207754,0.27584,0.26166,0.256785,0.245975,0.380096
-21.5681,0.314558,0.307352,0.313791,0.228697,0.304266,0.283711,0.281588,0.268888,0.421975
-21.0681,0.341864,0.330377,0.339222,0.251734,0.333954,0.306351,0.30874,0.295347,0.462991
-20.5681,0.36868,0.353604,0.366145,0.273676,0.362798,0.328334,0.334526,0.321807,0.501016
-20.0681,0.393572,0.375589,0.392089,0.292342,0.388166,0.349298,0.357707,0.345891,0.535182
-19.5681,0.416789,0.395369,0.414413,0.307813,0.409131,0.368749,0.37916,0.367287,0.565458
-19.0681,0.438199,0.412004,0.433678,0.322077,0.427209,0.385916,0.399839,0.386571,0.592251
-18.5681,0.458645,0.425909,0.45214,0.337085,0.44464,0.400214,0.419223,0.403282,0.615294
-18.0681,0.477992,0.436627,0.469664,0.351884,0.461575,0.412329,0.435113,0.416343,0.632808
-17.5681,0.493141,0.442567,0.482817,0.363462,0.474704,0.422159,0.44474,0.424684,0.641326
-17.0681,0.499095,0.441868,0.486117,0.368065,0.478752,0.427872,0.445886,0.426939,0.636211
-16.5681,0.490558,0.431816,0.475562,0.362592,0.470246,0.424962,0.43635,0.421206,0.612528
-16.0681,0.465697,0.410676,0.450477,0.345604,0.449153,0.40922,0.414516,0.404917,0.566451
-15.5681,0.426435,0.378041,0.412651,0.317747,0.417555,0.380527,0.379476,0.376079,0.497238
-15.0681,0.376415,0.335236,0.365035,0.281446,0.37728,0.34276,0.332558,0.3354,0.413965
-14.5681,0.320009,0.288046,0.309783,0.240566,0.330642,0.30149,0.278892,0.287942,0.338349
-14.0681,0.271,0.250632,0.254763,0.201802,0.284111,0.261743,0.230243,0.245188,0.294282
-13.5681,0.246794,0.239906,0.212418,0.173535,0.246929,0.228855,0.202465,0.220318,0.292483
-13.0681,0.25469,0.260688,0.192752,0.161423,0.226572,0.208583,0.201386,0.218714,0.320797
-12.5681,0.282556,0.297135,0.19722,0.165497,0.223502,0.204346,0.220243,0.234017,0.356764
-12.0681,0.31175,0.327053,0.218992,0.183227,0.23518,0.21803,0.246187,0.255636,0.387558
-11.5681,0.336436,0.344052,0.253262,0.21314,0.260853,0.249133,0.273739,0.280378,0.415644
-11.0681,0.363739,0.358731,0.29886,0.255996,0.30134,0.295282,0.307785,0.313513,0.44884
-10.5681,0.403521,0.387311,0.356027,0.311846,0.355822,0.353992,0.353978,0.359699,0.489264
-10.0681,0.45163,0.432414,0.419231,0.373915,0.417579,0.418957,0.409112,0.414557,0.530684
-9.56807,0.496833,0.481976,0.479097,0.431153,0.477404,0.482063,0.463648,0.467862,0.564986
-9.06807,0.531805,0.523272,0.527155,0.473454,0.526357,0.534391,0.508977,0.50903,0.586849
-8.56807,0.554801,0.548415,0.558495,0.496189,0.558278,0.56826,0.539531,0.534976,0.5949
-8.06807,0.566775,0.555314,0.572156,0.501162,0.570693,0.580827,0.552842,0.546804,0.592356
-7.56807,0.568151,0.546512,0.570708,0.49358,0.564943,0.574238,0.54865,0.54529,0.585848
-7.06807,0.560359,0.527735,0.559441,0.479438,0.546536,0.554564,0.530536,0.533479,0.582515
-6.56807,0.547374,0.50807,0.545717,0.465648,0.524855,0.531093,0.507154,0.514918,0.586426
-6.06807,0.535895,0.497356,0.537818,0.459135,0.5096,0.513558,0.489014,0.495125,0.597005
-5.56807,0.531757,0.50061,0.541512,0.463195,0.505776,0.507574,0.482822,0.480051,0.609678
-5.06807,0.536087,0.514666,0.556885,0.475235,0.511111,0.512341,0.487579,0.471811,0.618404
-4.56807,0.543994,0.530569,0.57592,0.488071,0.518129,0.521135,0.495221,0.468628,0.619285
-4.06807,0.548507,0.53929,0.587489,0.494269,0.521091,0.52534,0.496381,0.4681,0.611514
-3.56807,0.543662,0.537794,0.585812,0.491425,0.518546,0.521244,0.488458,0.468078,0.596853
-3.06807,0.528599,0.527687,0.574572,0.48167,0.511789,0.510156,0.476563,0.467279,0.577851
-2.56807,0.507047,0.511717,0.561264,0.468416,0.50263,0.495746,0.467021,0.463613,0.5564
-2.06807,0.485119,0.491738,0.549815,0.453957,0.491111,0.480689,0.461006,0.454256,0.534962
-1.56807,0.469867,0.468964,0.53926,0.43857,0.477047,0.465663,0.453387,0.438761,0.516802
-1.06807,0.462556,0.446638,0.526246,0.422852,0.461575,0.450623,0.440269,0.420096,0.504986
-0.568071,0.460192,0.427178,0.510502,0.407189,0.446152,0.43546,0.422211,0.401694,0.501207
-0.0680714,0.45806,0.4121,0.490477,0.389059,0.431231,0.420655,0.401075,0.384361,0.508767
0.431929,0.449093,0.40474,0.469034,0.370914,0.421325,0.411345,0.384568,0.37206,0.522135
0.931929,0.432788,0.401473,0.449374,0.355428,0.415674,0.40896,0.375023,0.363809,0.533171
1.43193,0.41222,0.395707,0.430431,0.342602,0.408706,0.407405,0.367198,0.355674,0.537305
1.93193,0.387074,0.383452,0.410667,0.329465,0.395915,0.399824,0.355061,0.344127,0.535669
2.43193,0.364321,0.364606,0.392836,0.314745,0.377397,0.382973,0.335972,0.32767,0.530021
2.93193,0.343941,0.339041,0.371786,0.292211,0.353498,0.355052,0.307629,0.303241,0.521636
3.43193,0.319072,0.304753,0.337497,0.258495,0.321652,0.315467,0.270183,0.269909,0.509948
3.93193,0.283501,0.261552,0.286341,0.216014,0.279289,0.267942,0.228125,0.228979,0.492684
4.43193,0.238614,0.213633,0.227579,0.172071,0.228458,0.219002,0.188553,0.186401,0.469389
4.93193,0.193234,0.169684,0.177625,0.135209,0.177292,0.1756,0.154419,0.149725,0.441384
5.43193,0.156522,0.138975,0.148,0.110693,0.137741,0.142434,0.126936,0.123243,0.412624
5.93193,0.132422,0.122923,0.137335,0.0972984,0.116054,0.119698,0.107093,0.107973,0.389238
6.43193,0.119077,0.116561,0.135544,0.0911154,0.109425,0.105677,0.0964656,0.101234,0.375146
6.93193,0.114954,0.113188,0.133871,0.0870245,0.109701,0.100235,0.0951007,0.0982706,0.372146
7.43193,0.118267,0.11094,0.132644,0.0840449,0.1103,0.103646,0.100267,0.0974093,0.37788
7.93193,0.127304,0.114556,0.135418,0.0856297,0.112118,0.113703,0.110871,0.0986899,0.386911
8.43193,0.143262,0.127594,0.144317,0.092729,0.121512,0.128113,0.127102,0.105584,0.400423
8.93193,0.164775,0.146792,0.158671,0.105566,0.141614,0.145682,0.146454,0.119534,0.418088
9.43193,0.187892,0.168243,0.17367,0.121289,0.167656,0.165732,0.164722,0.13745,0.441191
9.93193,0.20841,0.187084,0.189731,0.139095,0.193679,0.186098,0.176715,0.157941,0.468857
10.4319,0.222959,0.205202,0.20707,0.15973,0.217512,0.207719,0.184866,0.180208,0.496207
10.9319,0.235388,0.224593,0.227039,0.180748,0.24167,0.226845,0.192266,0.202329,0.520419
11.4319,0.251062,0.245237,0.246689,0.199317,0.26963,0.243282,0.199653,0.224039,0.538744
11.9319,0.269456,0.266948,0.263985,0.21369,0.296988,0.257823,0.207164,0.24382,0.550635
12.4319,0.290903,0.28647,0.278909,0.224238,0.317413,0.266978,0.212583,0.258206,0.55663
12.9319,0.313547,0.302893,0.291605,0.233209,0.328294,0.270721,0.21814,0.26781,0.558368
13.4319,0.334432,0.314144,0.305777,0.242616,0.33074,0.269513,0.224221,0.271829,0.557198
13.9319,0.348481,0.319094,0.319595,0.251643,0.329191,0.267336,0.229802,0.270103,0.554758
14.4319,0.350134,0.315648,0.330001,0.256421,0.32333,0.267375,0.234552,0.262943,0.551515
14.9319,0.336746,0.300042,0.327199,0.250151,0.30879,0.265506,0.237444,0.247772,0.546344
15.4319,0.309685,0.269609,0.302568,0.22986,0.278975,0.252045,-nan,0.222655,0.537431
15.9319,0.272146,0.227664,0.258302,0.198197,0.232875,0.223089,-nan,0.189331,0.523306
16.4319,0.230501,0.183398,0.20737,0.163153,0.18121,0.187095,-nan,0.155115,0.503665
16.9319,0.192651,0.146528,0.168697,0.134465,0.139705,0.158485,-nan,0.128997,0.479837
17.4319,0.165551,0.124795,0.15288,0.119052,0.121503,0.148175,-nan,0.11772,0.45251
17.9319,0.149664,0.118823,0.153855,0.119142,0.127562,0.15418,-nan,0.120958,0.421017
18.4319,0.142022,0.12737,0.159567,0.131599,0.150661,0.169285,-nan,0.133416,0.384988
18.9319,0.142344,0.146373,0.16308,0.148413,0.179495,0.18647,-nan,0.149238,0.345961
19.4319,0.151542,0.169454,0.164661,0.161274,0.208122,0.201495,0.11211,0.163588,0.308229
19.9319,0.172005,0.189418,0.169591,0.166884,0.233587,0.209622,0.118965,0.173126,0.277712
20.4319,0.201204,0.201278,0.180103,0.166611,0.252052,0.208093,0.123813,0.17786,0.25778
20.9319,0.230374,0.205697,0.194598,0.163276,0.260647,0.199435,0.12394,0.180457,0.249201
21.4319,0.251748,0.207325,0.209284,0.159526,0.25954,0.189708,0.12038,0.18519,0.249221
21.9319,0.261541,0.213226,0.220505,0.158805,0.254973,0.185205,0.115897,0.196087,0.25449
22.4319,0.262014,0.226951,0.229354,0.162001,0.256725,0.185743,0.113242,0.21364,0.262403
22.9319,0.259234,0.247921,0.238292,0.167746,0.269336,-nan,-nan,-nan,0.270215
23.4319,0.252744,-nan,0.248479,0.173161,0.289303,-nan,-nan,-nan,0.274996
23.9319,0.237228,-nan,-nan,0.175009,0.307032,-nan,-nan,-nan,0.271999
24.4319,0.209579,-nan,-nan,0.17482,0.313294,-nan,-nan,-nan,0.259276
24.9319,0.175747,-nan,-nan,0.175058,0.303954,-nan,-nan,-nan,0.239374
25.4319,0.15033,-nan,-nan,0.175448,0.28137,-nan,-nan,-nan,0.218136
25.9319,0.140161,-nan,-nan,0.176353,0.25761,-nan,-nan,-nan,0.203274
26.4319,0.140977,-nan,-nan,0.177883,0.241124,-nan,-nan,-nan,0.195205
26.9319,0.148653,-nan,-nan,0.179565,0.232236,-nan,-nan,0.195622,0.191475
27.4319,0.15768,-nan,-nan,0.184701,0.234574,-nan,-nan,0.18644,0.191153
27.9319,0.164367,0.227521,-nan,0.196529,0.261856,-nan,-nan,0.163878,0.19005
