Arc_length vs Data,025_01months_DTI_antsBM,028_01months_DTI_antsBM,031_01months_DTI_antsBM,032_02weeks_DTI_antsBM,033_01months_DTI_antsBM,034_02weeks_DTI_antsBM,035_02weeks_DTI_antsBM,036_02weeks_DTI_antsBM,Atlas
-13.335,0.171075,0.190498,0.172548,0.160521,0.169188,0.172041,0.160726,0.163102,0.133003
-12.835,0.176215,0.19135,0.173755,0.166024,0.170817,0.168996,0.161994,0.168736,0.142909
-12.335,0.180776,0.185795,0.174262,0.168487,0.169844,0.164039,0.160518,0.167648,0.148959
-11.835,0.183257,0.17614,0.172817,0.166045,0.166233,0.158248,0.156046,0.160248,0.15282
-11.335,0.182177,0.164212,0.169333,0.158173,0.159561,0.151622,0.1493,0.147877,0.152884
-10.835,0.176291,0.151894,0.165557,0.14475,0.151931,0.14295,0.143284,0.134006,0.151624
-10.335,0.1727,0.147988,0.16486,0.136132,0.14795,0.136259,0.141668,0.12737,0.157681
-9.83502,0.171854,0.149906,0.164986,0.132334,0.147277,0.133412,0.14209,0.12636,0.169681
-9.33502,0.175686,0.15469,0.166817,0.132378,0.150874,0.135591,0.14464,0.130028,0.18628
-8.83502,0.184741,0.16076,0.170629,0.135534,0.158706,0.143761,0.149164,0.137521,0.20685
-8.33502,0.197037,0.167801,0.17718,0.140919,0.170417,0.158253,0.155644,0.147985,0.227164
-7.83502,0.21055,0.178268,0.188106,0.148059,0.184078,0.176541,0.164067,0.1609,0.243024
-7.33502,0.222431,0.193587,0.202532,0.155417,0.196794,0.194512,0.174142,0.174389,0.252953
-6.83502,0.232709,0.212511,0.218386,0.16248,0.208172,0.210204,0.18637,0.187358,0.258876
-6.33502,0.242902,0.231102,0.233459,0.169444,0.219103,0.223686,0.200361,0.199097,0.263642
-5.83502,0.253113,0.245848,0.246801,0.176698,0.230001,0.236188,0.215022,0.209476,0.269667
-5.33502,0.261085,0.255168,0.257844,0.184168,0.239693,0.247255,0.227865,0.218224,0.277803
-4.83502,0.264171,0.259689,0.265391,0.191163,0.24734,0.255118,0.237676,0.224962,0.287861
-4.33502,0.263299,0.261222,0.268054,0.197287,0.25308,0.259153,0.244076,0.229495,0.29901
-3.83502,0.262949,0.263271,0.268006,0.203097,0.259349,0.261883,0.248057,0.233259,0.311378
-3.33502,0.268492,0.269592,0.271511,0.20985,0.269479,0.26674,0.252598,0.238971,0.324449
-2.83502,0.282497,0.282497,0.286847,0.219838,0.286257,0.276552,0.261986,0.249358,0.338096
-2.33502,0.303826,0.303126,0.314987,0.234563,0.31001,0.292263,0.27857,0.266249,0.3523
-1.83502,0.331036,0.330974,0.350103,0.25473,0.339407,0.313335,0.300256,0.289833,0.367939
-1.33502,0.360532,0.363378,0.385785,0.279494,0.372123,0.339897,0.323563,0.317984,0.386597
-0.835016,0.384339,0.392212,0.415083,0.303013,0.401453,0.366579,0.343033,0.344057,0.404248
-0.335016,0.405048,0.419341,0.444578,0.327561,0.430285,0.396048,0.362037,0.369539,0.428961
0.164984,0.418217,0.436862,0.466562,0.347263,0.449376,0.417588,0.37662,0.387096,0.459845
0.664984,0.419442,0.437096,0.469039,0.353477,0.448962,0.421637,0.378678,0.390541,0.493718
1.16498,0.407235,0.419896,0.450674,0.344351,0.428786,0.406745,0.366745,0.37819,0.526244
1.66498,0.37925,0.385859,0.415367,0.321047,0.391131,0.37579,0.341643,0.351339,0.554625
2.16498,0.342872,0.343304,0.373085,0.289525,0.346672,0.338593,0.308296,0.317811,0.575602
2.66498,0.308198,0.301762,0.33245,0.257883,0.305324,0.302749,0.272351,0.284864,0.585017
3.16498,0.281899,0.266361,0.295977,0.23031,0.272285,0.273534,0.238075,0.257043,0.580718
3.66498,0.265372,0.238448,0.264201,0.208498,0.247029,0.251303,0.209383,0.234457,0.562697
4.16498,0.257127,0.217875,0.239871,0.192146,0.227508,0.235744,0.189115,0.216861,0.533664
4.66498,0.253108,0.203855,0.225604,0.180813,0.212914,0.225429,0.177641,0.204302,0.496869
5.16498,0.249877,0.195573,0.219781,0.172986,0.202423,0.219,0.172225,0.196949,0.455791
5.66498,0.245911,0.191649,0.217839,0.167713,0.195868,0.216154,0.17083,0.193779,0.413431
6.16498,0.241345,0.190535,0.21485,0.16561,0.193568,0.217058,0.171829,0.192375,0.373394
6.66498,0.239606,0.192298,0.210387,0.168014,0.195028,0.220307,0.175044,0.192042,0.339236
7.16498,0.242942,0.197747,0.208064,0.175535,0.199617,0.223266,0.180718,0.193014,0.313897
7.66498,0.251199,0.206596,0.210942,0.186355,0.206349,0.224729,0.188859,0.197024,0.298171
8.16498,0.26233,0.215938,0.216419,0.197168,0.212184,0.225269,0.19803,0.204674,0.288979
8.66498,0.271664,0.221269,0.218619,0.20478,0.214795,0.226854,0.20506,0.213633,0.282237
9.16498,0.277021,0.222693,0.217435,0.209062,0.2159,0.230201,0.209037,0.22065,0.271573
9.66498,0.278718,0.221841,0.214382,0.211418,0.216001,0.234457,0.21091,0.224743,0.259138
10.165,0.278874,0.221243,0.211148,0.213298,0.216395,0.239479,0.211883,0.226642,0.243498
10.665,0.280637,0.225328,0.212825,0.217565,0.221718,0.247365,0.215351,0.227114,0.218407
11.165,0.283701,0.232942,0.222924,0.223461,0.229135,0.253767,0.221744,0.224222,0.219758
11.665,0.304288,0.249004,0.240307,0.236979,0.242445,0.259405,0.230381,0.22411,0.261155
