Arc_length vs Data,025_01months_DTI_antsBM,028_01months_DTI_antsBM,031_01months_DTI_antsBM,032_02weeks_DTI_antsBM,033_01months_DTI_antsBM,034_02weeks_DTI_antsBM,035_02weeks_DTI_antsBM,036_02weeks_DTI_antsBM,Atlas
-20.3931,0.149194,0.135039,0.106124,0.13321,0.150585,0.129679,0.125903,0.102782,0.124122
-19.8931,0.151964,0.137902,0.112192,0.126637,0.163177,0.134005,0.125249,0.105834,0.127868
-19.3931,0.151977,0.148306,0.136028,0.124701,0.189444,0.138878,0.123134,0.110903,0.129987
-18.8931,0.151966,0.15808,0.162348,0.126085,0.193373,0.144794,0.121842,0.115685,0.130441
-18.3931,0.151686,0.162684,0.185658,0.128764,0.184538,0.150985,0.122238,0.117417,0.131245
-17.8931,0.152447,0.162163,0.199701,0.130562,0.170786,0.155318,0.124538,0.116376,0.132625
-17.3931,0.153823,0.159604,0.205867,0.130823,0.1568,0.15885,0.128546,0.11584,0.134819
-16.8931,0.154451,0.155252,0.204178,0.129778,0.148777,0.162446,0.132068,0.116122,0.137652
-16.3931,0.153944,0.149723,0.194676,0.126688,0.146404,0.164602,0.131781,0.117052,0.140352
-15.8931,0.150673,0.142665,0.181779,0.121411,0.145308,0.164143,0.127013,0.115141,0.142166
-15.3931,0.145171,0.134559,0.171837,0.112667,0.139318,0.155031,0.120807,0.106729,0.141949
-14.8931,0.140531,0.128086,0.166996,0.105274,0.130564,0.144665,0.117981,0.10008,0.145187
-14.3931,0.137055,0.123803,0.165943,0.100241,0.122996,0.135367,0.117568,0.0966954,0.152857
-13.8931,0.135467,0.121893,0.167183,0.096871,0.118558,0.128987,0.118399,0.0976693,0.164845
-13.3931,0.134737,0.122442,0.169464,0.0964222,0.117266,0.127094,0.118992,0.102458,0.18293
-12.8931,0.135539,0.125976,0.173046,0.0989625,0.119617,0.129288,0.119726,0.107659,0.203265
-12.3931,0.138143,0.130869,0.177017,0.103526,0.12385,0.134359,0.121727,0.11315,0.22406
-11.8931,0.142667,0.1355,0.181404,0.110247,0.129742,0.138588,0.126081,0.118301,0.245485
-11.3931,0.150003,0.139103,0.184819,0.116949,0.137762,0.141282,0.133496,0.122956,0.266218
-10.8931,0.15884,0.142485,0.186399,0.122232,0.146366,0.142831,0.141948,0.127596,0.286015
-10.3931,0.168237,0.147316,0.185919,0.126289,0.154205,0.14552,0.149873,0.131939,0.305491
-9.89307,0.177352,0.153306,0.184935,0.129512,0.16012,0.150989,0.156367,0.136347,0.323569
-9.39307,0.184796,0.16019,0.186648,0.134151,0.164673,0.159052,0.163248,0.142298,0.338892
-8.89307,0.190561,0.167561,0.191468,0.142197,0.169479,0.168592,0.173231,0.150869,0.349592
-8.39307,0.19627,0.173907,0.198252,0.153034,0.17583,0.178978,0.186122,0.160728,0.354341
-7.89307,0.202917,0.177818,0.204714,0.163097,0.182554,0.188504,0.197053,0.169419,0.353406
-7.39307,0.208077,0.176803,0.206576,0.167718,0.185563,0.193368,0.200613,0.173081,0.348018
-6.89307,0.207956,0.170408,0.201196,0.163904,0.180836,0.190297,0.194568,0.168236,0.340091
-6.39307,0.199558,0.161213,0.188763,0.151742,0.16785,0.179075,0.1817,0.15633,0.331905
-5.89307,0.185007,0.152667,0.171734,0.134614,0.151519,0.163693,0.167414,0.141101,0.326062
-5.39307,0.1707,0.145692,0.155452,0.119311,0.139535,0.150232,0.154667,0.127935,0.325593
-4.89307,0.161291,0.141973,0.142649,0.109388,0.137178,0.143851,0.145573,0.121105,0.332596
-4.39307,0.15969,0.143895,0.133466,0.105203,0.143767,0.145051,0.140385,0.121531,0.347284
-3.89307,0.165697,0.151342,0.129185,0.10453,0.153874,0.150079,0.138372,0.126385,0.366938
-3.39307,0.174175,0.161329,0.130232,0.102876,0.159937,0.155222,0.138759,0.130921,0.386585
-2.89307,0.177968,0.167578,0.13477,0.100068,0.158559,0.156731,0.139497,0.130217,0.401327
-2.39307,0.170715,0.167034,0.13787,0.0973839,0.151261,0.15348,0.139751,0.120689,0.407079
-1.89307,0.15412,0.162903,0.134003,0.096012,0.1435,0.147439,0.140208,0.105883,0.402642
-1.39307,0.137282,0.160164,0.122383,0.0964028,0.139125,0.140165,0.140286,0.0929802,0.389043
-0.893068,0.127234,0.160054,0.109716,0.0977348,0.137668,0.134849,0.138207,0.0868438,0.370481
-0.393068,0.124751,0.160838,0.102497,0.0999877,0.137793,0.131614,0.134015,0.090061,0.34991
0.106932,0.125821,0.159864,0.106422,0.102881,0.139062,0.129921,0.129185,0.10088,0.332218
0.606932,0.124632,0.156776,0.119591,0.10588,0.142565,0.128877,0.126182,0.113093,0.322609
1.10693,0.120724,0.153429,0.133773,0.10836,0.147886,0.126041,0.127051,0.122789,0.320691
1.60693,0.11617,0.150564,0.145785,0.110556,0.153817,0.122006,0.12931,0.129679,0.322377
2.10693,0.112955,0.147797,0.152728,0.112431,0.158576,0.117019,0.131908,0.1331,0.32552
2.60693,0.111188,0.144113,0.153759,0.113454,0.160531,0.112301,0.13406,0.133591,0.326901
3.10693,0.110676,0.138703,0.149405,0.112895,0.159354,0.109228,0.135684,0.131026,0.325457
3.60693,0.110144,0.130799,0.140724,0.110641,0.154827,0.107908,0.137584,0.12543,0.321172
4.10693,0.110464,-nan,0.12917,0.108041,0.146803,0.107309,0.140035,0.118742,0.314266
4.60693,0.111007,-nan,-nan,0.106717,0.137004,0.107313,0.142656,0.114733,0.305383
5.10693,0.112966,-nan,-nan,0.107848,0.128916,0.10956,0.146244,0.116678,0.294331
5.60693,0.117015,-nan,-nan,0.111046,0.127813,0.116169,0.150823,0.12484,0.2804
6.10693,0.123452,-nan,-nan,0.115407,0.137089,0.128592,0.157538,0.136614,0.264308
6.60693,0.132053,-nan,0.132631,0.1208,0.152935,0.145253,0.164321,0.149491,0.248214
7.10693,0.137727,0.151863,0.140847,0.125892,0.164972,0.15946,0.167599,0.159388,0.23757
7.60693,0.135523,0.161193,0.141893,0.129474,0.165939,0.163038,0.165008,0.161975,0.239205
8.10693,0.125704,0.157935,0.13696,0.129993,0.158447,0.154813,0.153782,0.156103,0.256918
8.60693,0.115525,0.14463,0.131862,0.128399,0.14817,0.138885,0.138974,0.143614,0.287516
9.10693,0.112107,0.130405,0.132352,0.127916,0.14026,0.123854,0.127436,0.132033,0.318463
9.60693,0.119561,0.126288,0.141792,0.130445,0.138888,0.119696,0.122633,0.128782,0.335628
10.1069,0.140985,0.138839,0.159843,0.137916,0.147269,0.129976,0.127692,0.136764,0.331095
10.6069,0.176553,0.165077,0.184036,0.150491,0.170042,0.154125,0.144176,0.15484,0.307145
11.1069,0.220747,0.195523,0.210865,0.166576,0.204867,0.186974,0.168342,0.176221,0.274339
11.6069,0.263243,0.222619,0.236239,0.184234,0.239358,0.219568,0.197273,0.195469,0.243244
12.1069,0.293191,0.243521,0.258429,0.201279,0.264893,0.24608,0.226808,0.211417,0.220364
12.6069,0.307614,0.260865,0.276438,0.216588,0.282286,0.266367,0.25332,0.225193,0.207338
13.1069,0.311413,0.276494,0.289099,0.228473,0.294377,0.280795,0.27602,0.236895,0.203305
