Arc_length vs Data,025_01months_DTI_antsBM,028_01months_DTI_antsBM,031_01months_DTI_antsBM,032_02weeks_DTI_antsBM,033_01months_DTI_antsBM,034_02weeks_DTI_antsBM,035_02weeks_DTI_antsBM,036_02weeks_DTI_antsBM,Atlas
-14.9789,-nan,0.121337,-nan,-nan,-nan,0.142578,-nan,-nan,0.166045
-14.4789,-nan,0.121671,-nan,-nan,-nan,0.136052,-nan,-nan,0.181806
-13.9789,-nan,0.122379,-nan,-nan,-nan,0.13541,-nan,-nan,0.197722
-13.4789,-nan,0.122249,-nan,-nan,-nan,0.137972,-nan,-nan,0.205504
-12.9789,-nan,0.125784,-nan,-nan,0.166131,0.144165,-nan,-nan,0.206475
-12.4789,0.467371,0.134405,0.171129,0.142446,0.186647,0.152256,-nan,-nan,0.203831
-11.9789,0.536832,0.144273,0.178698,0.153176,0.201666,0.156919,-nan,-nan,0.202067
-11.4789,0.550981,0.152435,0.183168,0.163823,0.207861,0.158708,-nan,0.165424,0.206861
-10.9789,0.493773,0.153582,0.1857,0.17029,0.206583,0.159947,-nan,0.170065,0.215882
-10.4789,0.420781,0.158192,0.197028,0.177549,0.212485,0.168566,-nan,0.175042,0.229595
-9.97891,0.366121,0.17684,0.223784,0.191342,0.232042,0.188934,-nan,0.183849,0.247331
-9.47891,0.343966,0.215722,0.267269,0.21562,0.268318,0.222253,-nan,0.200658,0.268116
-8.97891,0.353952,0.276343,0.326438,0.251338,0.321909,0.26644,-nan,0.229648,0.291018
-8.47891,0.380386,0.343092,0.389809,0.289735,0.382888,0.3136,-nan,0.273659,0.311187
-7.97891,0.413424,0.399674,0.45027,0.3251,0.44179,0.360307,-nan,0.32976,0.329111
-7.47891,0.448679,0.441206,0.505384,0.358371,0.492252,0.405699,-nan,0.389648,0.346008
-6.97891,0.487274,0.474908,0.557489,0.394485,0.534417,0.450869,-nan,0.444545,0.363502
-6.47891,0.529163,0.50873,0.605168,0.431559,0.570412,0.489651,0.544329,0.48642,0.381719
-5.97891,0.569096,0.541812,0.642972,0.462555,0.601894,0.515575,0.561048,0.511575,0.403428
-5.47891,0.597133,0.561655,0.662953,0.477335,0.622848,0.524296,0.575532,0.518834,0.429728
-4.97891,0.603106,0.558524,0.658948,0.470663,0.624592,0.514593,0.585179,0.508854,0.45971
-4.47891,0.581976,0.531971,0.630249,0.446422,0.601796,0.490654,0.587415,0.483374,0.492146
-3.97891,0.531447,0.486847,0.577567,0.409258,0.553597,0.455819,-nan,0.443416,0.522508
-3.47891,0.461296,0.429581,0.505577,0.363391,0.485571,0.413188,-nan,0.392956,0.546754
-2.97891,0.39055,0.366512,0.427505,0.314087,0.408907,0.366222,-nan,0.340365,0.561193
-2.47891,0.335587,0.307409,0.362141,0.268778,0.338206,0.319662,-nan,0.294786,0.564406
-1.97891,0.30021,0.26257,0.320733,0.234165,0.284982,0.279724,-nan,0.261469,0.557301
-1.47891,0.276328,0.235459,0.299838,0.213134,0.25225,0.25099,-nan,0.239702,0.542817
-0.978906,0.258336,0.22179,0.288486,0.20385,0.236499,0.233492,-nan,0.225846,0.525497
-0.478906,0.246909,0.214656,0.277602,0.202617,0.231083,0.223856,-nan,0.216396,0.506355
0.021094,0.248291,0.210743,0.269472,0.205361,0.232761,0.219905,0.249236,0.213496,0.485053
0.521094,0.25793,0.210858,0.267922,0.209358,0.240158,0.221629,0.229369,0.219431,0.462458
1.02109,0.263889,0.213924,0.267788,0.211442,0.249186,0.226976,0.215163,0.229291,0.439608
1.52109,0.261449,0.216511,0.263078,0.210693,0.255277,0.23288,0.207094,0.237004,0.413629
2.02109,0.254762,0.217907,0.253517,0.208121,0.255869,0.238097,0.203789,0.239921,0.384065
2.52109,0.253117,0.220981,0.24473,0.205762,0.25143,0.241559,0.203574,0.239925,0.353598
3.02109,0.261809,0.227969,0.242139,0.207295,0.248191,0.246072,0.204923,0.244508,0.324212
3.52109,0.27845,0.239047,0.245726,0.214441,0.252151,0.253164,0.208544,0.257221,0.298675
4.02109,0.295916,0.25046,0.250868,0.224989,0.260616,0.26044,0.213816,0.27172,0.278579
4.52109,0.30701,0.255907,0.250636,0.233661,0.266238,0.265403,0.218094,0.278619,0.26351
5.02109,0.307454,0.252576,0.243321,0.234294,0.263967,0.262685,0.218481,0.273138,0.252815
5.52109,0.296914,0.24156,0.230253,0.224496,0.253594,0.250964,0.214426,0.258067,0.247641
6.02109,0.278467,0.228569,0.216062,0.207079,0.238331,0.232578,0.208431,0.23964,0.250737
6.52109,0.25649,0.218517,0.206314,0.188021,0.220514,0.211576,0.202765,0.220182,0.262816
7.02109,0.235277,0.211178,0.202611,0.173864,0.200713,0.192976,0.197835,0.199308,0.279797
7.52109,0.216977,0.201853,0.203204,0.166264,0.179888,0.179906,0.192845,0.176555,0.294544
8.02109,0.200679,0.186402,0.204278,0.161565,0.159097,0.172547,0.187863,0.153272,0.30018
8.52109,0.183066,0.165486,0.200477,0.154638,0.139094,0.16626,0.182339,0.131555,0.293619
9.02109,0.160385,0.142033,0.188577,0.141762,0.120301,0.154686,0.174437,0.113084,0.275279
9.52109,0.132135,0.11854,0.166771,0.12269,0.101767,0.135144,0.161083,0.0987895,0.247128
10.0211,0.103257,0.0965708,0.13839,0.101682,0.0837905,0.110284,0.141242,0.0891189,0.213788
10.5211,0.081389,0.0793214,0.113045,0.0846141,0.0698374,0.0896052,0.122816,0.0850225,0.182985
11.0211,0.0695862,0.0677859,0.0951089,0.0739872,0.0607864,0.0769706,0.109113,0.08466,0.158757
11.5211,0.0651884,0.0609484,0.0849012,0.0687179,0.055844,0.0710372,0.100966,0.0866185,0.141089
12.0211,0.0690014,0.0587569,0.0836767,0.0695098,0.0567928,0.0733005,0.101104,0.0914626,0.128729
