Arc_length vs Data,025_01months_DTI_antsBM,028_01months_DTI_antsBM,031_01months_DTI_antsBM,032_02weeks_DTI_antsBM,033_01months_DTI_antsBM,034_02weeks_DTI_antsBM,035_02weeks_DTI_antsBM,036_02weeks_DTI_antsBM,Atlas
-15.2645,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.172708
-14.7645,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.191369
-14.2645,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.209561
-13.7645,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.212571
-13.2645,-nan,-nan,-nan,-nan,0.0870338,0.128157,-nan,-nan,0.199688
-12.7645,-nan,0.0984501,-nan,-nan,0.0898258,0.121123,-nan,-nan,0.191079
-12.2645,-nan,0.103602,-nan,-nan,0.0928562,0.109525,-nan,-nan,0.187559
-11.7645,-nan,0.109059,-nan,0.083038,0.101992,0.103439,-nan,-nan,0.190133
-11.2645,-nan,0.117353,0.146347,0.0993711,0.119309,0.10709,-nan,-nan,0.200443
-10.7645,-nan,0.131327,0.154286,0.120683,0.145075,0.122385,-nan,0.144071,0.213435
-10.2645,-nan,0.153532,0.171134,0.146376,0.17711,0.149285,-nan,0.1548,0.228297
-9.76446,-nan,0.183635,0.197555,0.177233,0.211858,0.18651,-nan,0.172791,0.243685
-9.26446,-nan,0.220266,0.231936,0.213608,0.248409,0.231562,-nan,0.196696,0.258854
-8.76446,-nan,0.258812,0.271661,0.251848,0.283447,0.279469,-nan,0.224598,0.275359
-8.26446,0.345561,0.289851,0.309489,0.282015,0.311368,0.315916,-nan,0.2518,0.293079
-7.76446,0.345847,0.307889,0.339257,0.298494,0.329783,0.333963,-nan,0.273625,0.31402
-7.26446,0.345395,0.31337,0.356003,0.302907,0.338436,0.33694,-nan,0.287142,0.340773
-6.76446,0.346602,0.310225,0.357678,0.300489,0.338604,0.330473,-nan,0.291676,0.373264
-6.26446,0.346398,0.304277,0.348961,0.295408,0.332379,0.322178,-nan,0.290021,0.410248
-5.76446,0.343161,0.299891,0.336923,0.289209,0.322179,0.314652,-nan,0.288249,0.449052
-5.26446,0.340864,0.301203,0.329459,0.283387,0.312007,0.309019,-nan,0.291857,0.487029
-4.76446,0.342158,0.308241,0.327994,0.278594,0.306667,0.305479,-nan,0.300227,0.521532
-4.26446,0.34409,0.316246,0.330025,0.273313,0.308588,0.303946,-nan,0.3082,0.550378
-3.76446,0.337359,0.316877,0.330862,0.265353,0.315234,0.301046,-nan,0.309326,0.571571
-3.26446,0.315235,0.303849,0.323186,0.252746,0.316691,0.290379,-nan,0.300014,0.58339
-2.76446,0.281138,0.278359,0.303315,0.236294,0.303024,0.26705,-nan,0.279694,0.585195
-2.26446,0.24686,0.24843,0.273865,0.218329,0.272853,0.235201,-nan,0.252537,0.577684
-1.76446,0.22117,0.223004,0.242983,0.203063,0.238633,0.205352,-nan,0.226918,0.562958
-1.26446,0.206047,0.207089,0.22025,0.193974,0.217361,0.187933,-nan,0.211143,0.543916
-0.764459,0.201523,0.20088,0.209203,0.191034,0.213858,0.185143,-nan,0.207852,0.523274
-0.264459,0.206839,0.199528,0.209009,0.194333,0.222734,0.194606,-nan,0.21479,0.500588
0.235541,0.224057,0.202743,0.222991,0.204728,0.236855,0.215973,-nan,0.228849,0.476618
0.735541,0.245876,0.210447,0.245281,0.219282,0.250059,0.242496,-nan,0.243955,0.451801
1.23554,0.257896,0.218573,0.25825,0.229932,0.253952,0.257605,-nan,0.251125,0.427159
1.73554,0.256299,0.223454,0.251114,0.23158,0.247011,0.256533,-nan,0.248402,0.39709
2.23554,0.242725,0.222643,0.223782,0.222551,0.230639,0.240117,-nan,0.23582,0.364991
2.73554,0.230065,0.21942,0.194497,0.21063,0.213974,0.222198,0.205785,0.223698,0.334386
3.23554,0.229105,0.219267,0.181768,0.205794,0.208952,0.217001,0.205517,0.22135,0.308797
3.73554,0.241523,0.225902,0.188905,0.21152,0.216263,0.22574,0.214776,0.229036,0.290347
4.23554,0.258248,0.23515,0.203135,0.222215,0.22737,0.239336,0.226727,0.240351,0.277811
4.73554,0.27077,0.241191,0.21381,0.231445,0.235953,0.251584,0.23565,0.249178,0.268535
5.23554,0.276624,0.241482,0.217743,0.235441,0.238312,0.26002,0.238967,0.254261,0.26125
5.73554,0.275982,0.235991,0.216104,0.233363,0.234204,0.262592,0.236632,0.255406,0.257485
6.23554,0.270371,0.227225,0.211854,0.226854,0.225468,0.259144,0.230365,0.252236,0.259587
6.73554,0.260714,0.218164,0.207492,0.217547,0.213836,0.249167,0.221913,0.243915,0.268323
7.23554,0.247512,0.209319,0.203312,0.205145,0.199967,0.232769,0.212083,0.229275,0.281365
7.73554,0.230706,0.197333,0.196818,0.188906,0.183243,0.211433,0.200528,0.207656,0.29392
8.23554,0.2087,0.178545,0.183127,0.168283,0.162721,0.186262,0.18574,0.179803,0.299335
8.73554,0.181454,0.152904,0.160387,0.143553,0.139955,0.159192,0.166,0.14855,0.29342
9.23554,0.150808,0.124216,0.13131,0.117414,0.11721,0.131667,0.140402,0.117642,0.273845
9.73554,0.121648,0.0998637,0.103453,0.0936891,0.0969735,0.106946,0.113199,0.091235,0.244705
10.2355,0.0988284,0.0842098,0.0838172,0.0753205,0.0813686,0.0877342,0.0903434,0.0720902,0.212495
10.7355,0.083428,0.0762175,0.0729227,0.0627273,0.0701155,0.0749638,0.0746073,0.0605587,0.183467
