Arc_length vs Data,025_01months_DTI_antsBM,028_01months_DTI_antsBM,031_01months_DTI_antsBM,032_02weeks_DTI_antsBM,033_01months_DTI_antsBM,034_02weeks_DTI_antsBM,035_02weeks_DTI_antsBM,036_02weeks_DTI_antsBM,Atlas
-16.083,0.323337,0.297222,0.239871,0.235525,0.265255,0.271352,0.240138,0.261236,0.305782
-15.583,0.32383,0.292807,0.236713,0.236167,0.260723,0.262822,0.22681,0.248034,0.309176
-15.083,0.314112,0.279003,0.229586,0.234595,0.252808,0.247543,0.211018,0.229944,0.30936
-14.583,0.292984,0.255801,0.21986,0.228665,0.239604,0.230277,0.197604,0.211317,0.304649
-14.083,0.259239,0.223458,0.208379,0.215107,0.219334,0.212382,0.186776,0.191973,0.29116
-13.583,0.224962,0.193969,0.198772,0.194467,0.195532,0.200594,0.182038,0.179642,0.269301
-13.083,0.209839,0.183585,0.19844,0.177755,0.178718,0.202426,0.186714,0.180963,0.251783
-12.583,0.216972,0.191206,0.209142,0.173566,0.175446,0.212615,0.19712,0.190283,0.249712
-12.083,0.232067,0.202913,0.223929,0.178943,0.181436,0.221285,0.208026,0.199135,0.261419
-11.583,0.239016,0.207155,0.234416,0.184096,0.189659,0.224213,0.21531,0.201506,0.273726
-11.083,0.231808,0.201101,0.233698,0.179426,0.193142,0.220782,0.212496,0.193766,0.27048
-10.583,0.216955,0.191011,0.223274,0.165194,0.191104,0.215094,0.199372,0.179668,0.248898
-10.083,0.201593,0.181441,0.209663,0.149096,0.187384,0.210531,0.182151,0.165379,0.219197
-9.58302,0.187969,0.172569,0.19669,0.136891,0.184146,0.205482,0.165706,0.153964,0.192452
-9.08302,0.177311,0.16374,0.184557,0.129824,0.180038,0.196542,0.151972,0.145419,0.172878
-8.58302,0.170065,0.155491,0.173601,0.128148,0.173782,0.18421,0.142437,0.140123,0.158466
-8.08302,0.166352,0.148238,0.165093,0.130343,0.166605,0.170691,0.138336,0.138063,0.146456
-7.58302,0.164577,0.141412,0.16028,0.134731,0.160017,0.157888,0.138425,0.13799,0.136398
-7.08302,0.161703,0.13416,0.159149,0.139938,0.155693,0.147774,0.139836,0.13849,0.129947
-6.58302,0.158712,0.127416,0.159391,0.143845,0.152398,0.141544,0.140136,0.139117,0.128422
-6.08302,0.157166,0.123685,0.158879,0.145488,0.14816,0.138558,0.139205,0.140551,0.130615
-5.58302,0.157665,0.124201,0.156012,0.144745,0.142416,0.136838,0.138221,0.143273,0.134974
-5.08302,0.15917,0.127447,0.15056,0.143436,0.136582,0.135887,0.138813,0.146668,0.140759
-4.58302,0.158444,0.130517,0.143968,0.143211,0.13325,0.136271,0.14155,0.148699,0.147603
-4.08302,0.15486,0.131564,0.137311,0.142397,0.133303,0.138517,0.145342,0.148222,0.155349
-3.58302,0.150224,0.130685,0.131294,0.138746,0.136808,0.142564,0.148145,0.146398,0.163628
-3.08302,0.143536,0.128639,0.127839,0.131651,0.143367,0.147275,0.146926,0.145592,0.172077
-2.58302,0.134433,0.127332,0.12886,0.125003,0.153254,0.150824,0.142299,0.147446,0.180625
-2.08302,0.124102,0.130412,0.134548,0.121781,0.163584,0.15161,0.137066,0.151263,0.189343
-1.58302,0.115171,0.138583,0.143406,0.120909,0.169982,0.149746,0.135497,0.15567,0.198304
