Arc_length vs Data,025_01months_DTI_antsBM,028_01months_DTI_antsBM,031_01months_DTI_antsBM,032_02weeks_DTI_antsBM,033_01months_DTI_antsBM,034_02weeks_DTI_antsBM,035_02weeks_DTI_antsBM,036_02weeks_DTI_antsBM,Atlas
-24.7262,0.248854,0.228633,0.217544,0.19796,0.218199,0.2208,0.170045,0.174099,0.311258
-24.2262,0.264543,0.231383,0.222855,0.193633,0.216413,0.226538,0.164383,0.175736,0.361677
-23.7262,0.273041,0.233126,0.227069,0.186922,0.216216,0.233117,0.159541,0.180712,0.409029
-23.2262,0.275062,0.231883,0.231952,0.178835,0.220527,0.236149,0.155844,0.185556,0.453789
-22.7262,0.273144,0.227288,0.234261,0.170138,0.226466,0.235077,0.154174,0.190024,0.49494
-22.2262,0.270015,0.222114,0.233705,0.164493,0.232715,0.231517,0.156699,0.19497,0.533168
-21.7262,0.271392,0.220155,0.234504,0.166568,0.240096,0.230574,0.164803,0.20355,0.568849
-21.2262,0.284011,0.227974,0.243223,0.180235,0.252355,0.239015,0.178827,0.219186,0.60124
-20.7262,0.312434,0.252831,0.268244,0.207278,0.27516,0.261565,0.198563,0.245652,0.628946
-20.2262,0.357539,0.298153,0.314593,0.247437,0.312808,0.301096,0.226796,0.285138,0.65296
-19.7262,0.414431,0.361607,0.380131,0.296876,0.365303,0.354833,0.265738,0.335425,0.673495
-19.2262,0.472106,0.430318,0.452779,0.348336,0.42579,0.412906,0.31231,0.390264,0.69024
-18.7262,0.519664,0.487349,0.517271,0.393903,0.48364,0.463848,0.361922,0.440426,0.703292
-18.2262,0.551638,0.524596,0.563445,0.426756,0.528165,0.499981,0.408027,0.477165,0.712054
-17.7262,0.569353,0.542182,0.588609,0.446129,0.553341,0.519644,0.449867,0.49817,0.714776
-17.2262,0.579707,0.54783,0.598091,0.456078,0.56153,0.526553,0.491299,0.507108,0.709572
-16.7262,0.589674,0.55193,0.600177,0.462747,0.56189,0.529449,0.524599,0.510975,0.69483
-16.2262,0.602103,0.559926,0.602541,0.471522,0.565389,0.536739,-nan,0.518286,0.669785
-15.7262,0.615102,0.572638,0.608901,0.484908,0.57808,0.552527,-nan,0.53317,0.634852
-15.2262,0.626405,0.586798,0.62029,0.502276,0.598845,0.573046,-nan,0.555151,0.592145
-14.7262,0.63602,0.600546,0.636567,0.519797,0.623366,0.593466,-nan,0.578146,0.544422
-14.2262,0.643341,0.613629,0.653672,0.534133,0.643089,0.611008,-nan,0.594659,0.497037
-13.7262,0.646841,0.625318,0.664127,0.544297,0.653396,0.625707,0.599113,0.599489,0.454722
-13.2262,0.643944,0.627558,0.658344,0.548673,0.651621,0.632393,0.595641,0.589129,0.422332
-12.7262,0.632256,0.611312,0.629228,0.541764,0.634846,0.621535,0.591066,0.561678,0.399723
