Arc_length vs Data,025_01months_DTI_antsBM,028_01months_DTI_antsBM,031_01months_DTI_antsBM,032_02weeks_DTI_antsBM,033_01months_DTI_antsBM,034_02weeks_DTI_antsBM,035_02weeks_DTI_antsBM,036_02weeks_DTI_antsBM,Atlas
-19.0012,0.0896418,0.103836,0.09864,0.0972976,0.0996787,0.073744,0.0930942,0.108139,0.140366
-18.5012,0.110129,0.108072,0.111114,0.108876,0.113261,0.0917407,0.112901,0.121924,0.147489
-18.0012,0.122081,0.112147,0.118649,0.116239,0.123325,0.103597,0.125085,0.130321,0.150334
-17.5012,0.129684,0.115366,0.124456,0.121301,0.131076,0.112881,0.132357,0.134644,0.152756
-17.0012,0.125042,0.11728,0.122784,0.118801,0.131197,0.113049,0.127931,0.129633,0.152345
-16.5012,0.123553,0.122541,0.124169,0.118319,0.133439,0.114399,0.127389,0.129587,0.154395
-16.0012,0.130291,0.124009,0.130686,0.122757,0.137939,0.121446,0.134789,0.134956,0.158995
-15.5012,0.141994,0.121999,0.139154,0.129835,0.143735,0.130895,0.145747,0.1426,0.16465
-15.0012,0.157128,0.122889,0.149371,0.139329,0.151726,0.141949,0.158324,0.151859,0.172173
-14.5012,0.171974,0.128109,0.157946,0.149674,0.160379,0.151582,0.167872,0.158891,0.183409
-14.0012,0.182365,0.138319,0.163444,0.158237,0.168055,0.15775,0.171209,0.160687,0.200533
-13.5012,0.186844,0.151199,0.167536,0.162537,0.17383,0.161996,0.170151,0.157942,0.222334
-13.0012,0.189899,0.162835,0.174008,0.163985,0.179445,0.166807,0.169851,0.156176,0.246373
-12.5012,0.197503,0.175587,0.185339,0.166831,0.187811,0.173493,0.174787,0.161469,0.271474
-12.0012,0.212515,0.192003,0.201662,0.173908,0.202299,0.180834,0.185521,0.17562,0.297372
-11.5012,0.233563,0.211873,0.221265,0.186269,0.222159,0.187521,0.199596,0.19687,0.323037
-11.0012,0.255415,0.230773,0.239849,0.201448,0.243435,0.193264,0.212502,0.220489,0.343061
-10.5012,0.271264,0.244711,0.252492,0.215289,0.260479,0.199676,0.218781,0.240012,0.352723
-10.0012,0.276953,0.253366,0.255505,0.224553,0.26822,0.209029,0.216018,0.251118,0.351289
