Arc_length vs Data,025_01months_DTI_antsBM,028_01months_DTI_antsBM,031_01months_DTI_antsBM,032_02weeks_DTI_antsBM,033_01months_DTI_antsBM,034_02weeks_DTI_antsBM,035_02weeks_DTI_antsBM,036_02weeks_DTI_antsBM,Atlas
-30.2452,0.145218,0.134689,0.14212,0.112851,0.127311,0.12771,0.328663,0.112976,0.128985
-29.7452,0.161442,0.156378,0.158944,0.115724,-nan,0.14495,-nan,0.12906,0.134555
-29.2452,0.171405,0.172346,-nan,-nan,-nan,-nan,-nan,0.142543,0.140566
-28.7452,0.177055,0.1843,-nan,-nan,-nan,-nan,-nan,0.151872,0.146541
-28.2452,0.181669,0.191622,-nan,-nan,-nan,-nan,-nan,0.159083,0.153106
-27.7452,0.18535,0.194855,-nan,-nan,-nan,-nan,-nan,0.163224,0.159454
-27.2452,0.188256,0.194786,-nan,-nan,0.164934,-nan,0.166562,0.164764,0.165104
-26.7452,0.189653,0.191976,-nan,-nan,0.170174,-nan,0.169851,0.163353,0.168814
-26.2452,0.187962,0.187932,0.195211,0.243337,0.174476,0.161199,0.17628,0.158822,0.169477
-25.7452,0.184109,0.184094,0.19395,0.230237,0.174646,0.166989,0.18185,0.153542,0.16837
-25.2452,0.180754,0.18201,0.194014,0.204443,0.17035,0.174956,0.184369,0.150526,0.167606
-24.7452,0.182769,0.18461,0.193521,0.174562,0.170372,0.183539,0.188914,0.154657,0.171541
-24.2452,0.194376,0.194792,0.198885,0.154597,0.182147,0.193785,0.200247,0.168654,0.185078
-23.7452,0.217482,0.214208,0.21558,0.156931,0.20663,0.208671,0.219745,0.192422,0.210832
-23.2452,0.252433,0.244168,0.246213,0.179668,0.241783,0.231626,0.248,0.224428,0.24919
-22.7452,0.298746,0.285395,0.290825,0.213868,0.286782,0.265256,0.285335,0.263829,0.299485
-22.2452,0.350972,0.334503,0.342888,0.25254,0.3372,0.306132,0.327872,0.306929,0.356282
-21.7452,0.40156,0.384647,0.394098,0.289733,0.386696,0.34701,0.370547,0.349604,0.413056
-21.2452,0.443017,0.428171,0.437996,0.320878,0.429317,0.382489,0.408211,0.387503,0.463276
-20.7452,0.471877,0.460298,0.470935,0.344909,0.460613,0.410763,0.437445,0.417082,0.502164
-20.2452,0.487452,0.479635,0.492836,0.362527,0.478737,0.432116,0.455916,0.436183,0.527006
-19.7452,0.492418,0.487814,0.505177,0.37428,0.484425,0.448209,0.463694,0.444968,0.536893
-19.2452,0.489897,0.486418,0.510621,0.381174,0.48062,0.45953,0.462552,0.44498,0.532344
-18.7452,0.483902,0.476538,0.510509,0.384335,0.472059,0.466396,0.455596,0.438732,0.51493
-18.2452,0.48042,0.461257,0.506392,0.385328,0.465378,0.469559,0.44766,0.43097,0.489515
-17.7452,0.484823,0.446472,0.501179,0.384804,0.466984,0.470337,0.443513,0.426314,0.465508
-17.2452,0.4987,0.437142,0.496961,0.382882,0.477508,0.467814,0.445254,0.427058,0.450329
-16.7452,0.516815,0.433757,0.493776,0.376808,0.490864,0.459754,0.450671,0.431287,0.444252
-16.2452,0.530824,0.431066,0.488723,0.364307,0.497225,0.443273,0.454372,0.432672,0.441566
-15.7452,0.531223,0.422321,0.477455,0.345108,0.487738,0.416409,0.450117,0.425059,0.436221
-15.2452,0.514109,0.404563,0.458542,0.320081,0.461559,0.379403,0.434645,0.405616,0.429233
-14.7452,0.484766,0.382477,0.435851,0.293535,0.42675,0.337368,0.411065,0.378854,0.42801
-14.2452,0.455505,0.365387,0.416122,0.272322,0.395327,0.301465,0.389342,0.354949,0.436845
-13.7452,0.439384,0.361884,0.405153,0.263608,0.376448,0.283067,0.380767,0.344458,0.452707
-13.2452,0.439013,0.372852,0.401757,0.268931,0.370459,0.284489,0.388677,0.351006,0.466952
-12.7452,0.445478,0.390332,0.399204,0.281453,0.370363,0.29718,0.404864,0.366943,0.470898
-12.2452,0.444913,0.401954,0.39042,0.289856,0.36624,0.307714,0.413856,0.37807,0.460541
-11.7452,0.430835,0.39916,0.374861,0.288327,0.354743,0.309811,0.406447,0.375433,0.439644
-11.2452,0.409593,0.385361,0.360022,0.282137,0.34257,0.30946,0.386939,0.363575,0.42002
-10.7452,0.396455,0.373281,0.357088,0.283709,0.341706,0.317425,0.369025,0.356069,0.417229
-10.2452,0.40452,0.37592,0.373591,0.301637,0.360083,0.342102,0.366448,0.364029,0.438592
-9.74516,0.43444,0.398596,0.408473,0.336385,0.396237,0.383922,0.383129,0.389037,0.479336
